,BDTYP_CD,BUL_DPN_SE,X_AXIS,Y_AXIS,HOUS_ID,TOTAL_AREA,ADMI_CD,BLK_CD,XMIN,YMIN,XMAX,YMAX,SHAPE_AREA,경도,위도
5822,1003,M,198568,451023,1.11401E+18,115.26,11140550,206757,198563,451016,198571,451029,57.63,126.9816903,37.5614839
5823,1003,M,200078,451991,1.11402E+18,80.38,11140605,207244,200073,451986,200083,451995,40.19,126.9987808,37.57020669
5824,1001,M,200484,451732,1.11401E+18,139,11140590,207090,200477,451725,200492,451739,139,127.0033763,37.56787303
5825,1001,M,199488,451954,1.11402E+18,57.64,11140605,207240,199482,451949,199494,451957,57.64,126.9921023,37.56987314
5826,1001,M,199989,452055,1.11402E+18,57.54,11140605,207233,199975,452050,199994,452062,57.54,126.9977733,37.57078332
5827,1003,M,200094,452004,1.11402E+18,64.62,11140605,207237,200089,452000,200098,452008,32.31,126.9989619,37.57032381
5828,1003,M,200328,451817,1.11401E+18,135.84,11140590,207122,200323,451811,200332,451823,45.28,127.0016106,37.56863893
5829,1001,M,199504,451675,1.11402E+18,25.85,11140605,206980,199501,451670,199507,451679,25.85,126.9922836,37.56735939
5830,1001,M,199232,451812,1.11402E+18,81.02,11140605,206968,199228,451808,199236,451817,40.51,126.9892047,37.56859354
5831,1001,M,200783,451742,1.11401E+18,51.13,11140590,207056,200779,451737,200789,451746,51.13,127.0067607,37.56796295
5832,1001,M,201619,451698,1.11402E+18,212.43,11140650,208039,201612,451692,201625,451704,70.81,127.0162234,37.56756548
5833,1001,M,201758,451654,1.11402E+18,38.03,11140650,208054,201753,451650,201763,451659,38.03,127.0177967,37.5671688
5834,1001,M,200413,451493,1.11401E+18,43.46,11140590,207193,200409,451489,200416,451498,43.46,127.0025725,37.5657197
5835,1001,M,198084,450764,1.11401E+18,49.47,11140540,206671,198079,450759,198088,450770,49.47,126.976213,37.55914943
5836,1001,M,201568,451986,1.11402E+18,64.77,11140615,207023,201564,451980,201572,451992,64.77,127.0156468,37.57016041
5837,1001,M,200426,451482,1.11401E+18,25.52,11140590,207193,200423,451478,200428,451486,25.52,127.0027197,37.56562059
5838,1001,M,200430,451473,1.11401E+18,25.27,11140590,207193,200427,451469,200432,451477,25.27,127.002765,37.56553949
5839,1003,M,200423,451381,1.11401E+18,408.75,11140580,207080,200415,451374,200429,451388,136.25,127.0026857,37.56471059
5840,1003,M,200460,451365,1.11401E+18,29.21,11140580,207082,200456,451361,200464,451368,29.21,127.0031045,37.56456641
5841,1003,M,200420,451352,1.11401E+18,59.32,11140580,207092,200417,451347,200422,451357,29.66,127.0026517,37.5644493
5842,1001,M,198259,450908,1.11401E+18,22.78,11140540,160269,198255,450906,198263,450912,22.78,126.9781933,37.56044721
5843,1003,M,198299,450904,1.11401E+18,173.8,11140540,206592,198293,450898,198305,450910,86.9,126.978646,37.56041125
5844,1003,M,200994,451618,1.11402E+18,24.73,11140615,207265,200990,451613,200997,451623,24.73,127.0091489,37.56684553
5845,1001,M,201180,451846,1.11402E+18,72.25,11140615,207228,201174,451841,201187,451850,72.25,127.0112546,37.56889958
5846,1003,M,201657,451982,1.11402E+18,163.86,11140670,207954,201653,451977,201661,451987,54.62,127.0166542,37.57012422
5847,1003,M,201704,451967,1.11402E+18,167.01,11140670,207968,201701,451962,201708,451972,55.67,127.0171862,37.56998899
5848,1001,M,198033,450788,1.11401E+18,41.37,11140540,206671,198029,450783,198037,450796,41.37,126.9756358,37.55936555
5849,1003,M,200480,451542,1.11401E+18,194.54,11140590,207169,200473,451536,200487,451548,97.27,127.0033309,37.56616116
5850,1003,M,201681,451880,1.11402E+18,153.28,11140670,207965,201676,451874,201685,451887,76.64,127.0169256,37.56920517
5851,1003,M,201752,452037,1.11402E+18,98.38,11140670,207947,201749,452032,201755,452042,49.19,127.0177297,37.5706196
5852,1001,M,198258,450704,1.11401E+18,16,11140540,206672,198255,450702,198262,450706,16,126.9781825,37.55860919
5853,1001,M,199526,450613,1.11401E+18,264.06,11140570,207054,199519,450606,199533,450621,88.02,126.9925334,37.5577909
5854,1001,M,199534,450656,1.11401E+18,133.98,11140570,207055,199528,450653,199540,450660,66.99,126.9926239,37.55817833
5855,1002,M,201881,451516,1.11402E+18,142.84,11140650,208049,201876,451510,201886,451523,71.42,127.0191886,37.5659252
5856,1003,M,201972,451533,1.11402E+18,94.82,11140650,208075,201968,451528,201976,451538,47.41,127.0202187,37.56607819
5857,1003,M,201945,451499,1.11402E+18,107.22,11140650,208078,201940,451494,201950,451503,53.61,127.019913,37.56577191
5858,1001,M,201875,451603,1.11402E+18,53.87,11140650,208062,201869,451597,201880,451608,53.87,127.0191209,37.56670907
5859,1003,M,201858,451401,1.11402E+18,31.01,11140650,208084,201852,451397,201864,451405,31.01,127.018928,37.56488911
5860,1003,M,201770,451501,1.11402E+18,116.98,11140650,207994,201764,451495,201775,451506,58.49,127.0179322,37.56579027
5861,1003,M,201716,451994,1.11402E+18,134.79,11140670,207957,201713,451989,201719,451999,44.93,127.0173221,37.57023224
5862,1001,M,201795,451645,1.11402E+18,86.14,11140650,208054,201790,451641,201801,451650,43.07,127.0182155,37.56708764
5863,1001,M,200366,451503,1.11401E+18,27.2,11140590,207195,200362,451501,200371,451506,27.2,127.0020406,37.56580981
5864,1001,M,200801,451578,1.11401E+18,24.72,11140590,207191,200797,451574,200806,451582,24.72,127.0069643,37.56648531
5865,1001,M,201654,451665,1.11402E+18,90.87,11140650,208043,201647,451658,201661,451672,90.87,127.0166195,37.56726809
5866,1003,M,200854,451610,1.11401E+18,116,11140590,207172,200850,451604,200859,451616,58,127.0075643,37.56677358
5867,1003,M,201547,451502,1.11402E+18,818.2,11140665,207465,201536,451494,201557,451511,163.64,127.0154081,37.56579966
5868,1003,M,201535,452005,1.11402E+18,158.5,11140615,207021,201531,451998,201540,452012,79.25,127.0152733,37.57033165
5869,1003,M,200338,451388,1.11401E+18,115.4,11140580,206753,200332,451384,200343,451393,57.7,127.0017236,37.56477369
5870,1001,M,200856,451569,1.11401E+18,29.76,11140590,207172,200850,451566,200861,451572,29.76,127.0075869,37.56640418
5871,1001,M,200355,451610,1.11401E+18,48.79,11140590,207178,200348,451606,200361,451615,48.79,127.0019161,37.56677388
5872,1003,M,200862,451609,1.11401E+18,138.58,11140590,207172,200858,451603,200866,451615,69.29,127.0076548,37.56676457
5873,1001,M,199899,451567,1.11401E+18,49.96,11140590,207110,199894,451563,199903,451571,49.96,126.9967547,37.56638648
5874,1003,M,201836,451934,1.11402E+18,343.32,11140670,207800,201830,451930,201843,451939,85.83,127.0186803,37.56969142
5875,1003,M,201806,451943,1.11402E+18,114.3,11140670,207800,201803,451937,201810,451948,57.15,127.0183407,37.56977257
5876,1003,M,198223,450929,1.11401E+18,103.6,11140540,206663,198219,450922,198227,450935,51.8,126.9777858,37.56063635
5877,1000,M,199675,450861,1.11401E+18,142.26,11140570,207065,199667,450852,199684,450869,142.26,126.9942196,37.56002543
5878,2003,M,198199,450802,1.11401E+18,900.6,11140540,206672,198190,450790,198207,450813,180.12,126.9775145,37.55949204
5879,1003,M,199421,450681,1.11401E+18,220.66,11140570,207072,199413,450672,199429,450689,110.33,126.991345,37.55840351
5880,2003,M,202004,451470,1.11402E+18,169.02,11140650,208080,201994,451462,202014,451477,169.02,127.0205807,37.5655105
5881,1003,M,201978,451471,1.11402E+18,86.4,11140650,208080,201973,451467,201983,451474,43.2,127.0202864,37.56551956
5882,1003,M,202048,451426,1.11402E+18,83.7,11140650,208079,202043,451422,202053,451431,41.85,127.0210786,37.56511397
5883,1003,M,201960,451408,1.11402E+18,80.04,11140650,208071,201957,451403,201964,451413,26.68,127.0200825,37.56495198
5884,1001,M,201748,451678,1.11402E+18,45.65,11140650,161265,201745,451672,201752,451683,45.65,127.0176836,37.56738506
5885,1001,M,201859,451620,1.11402E+18,39.33,11140650,208062,201854,451616,201864,451625,39.33,127.0189398,37.56686227
5886,1003,M,200115,451295,1.11401E+18,261.36,11140580,207058,200107,451291,200123,451299,87.12,126.9991995,37.56393581
5887,1003,M,200125,451219,1.11401E+18,101.26,11140580,207105,200120,451214,200130,451224,50.63,126.9993127,37.56325105
5888,1003,M,200564,451487,1.11401E+18,55.8,11140580,207077,200560,451483,200569,451490,27.9,127.0042817,37.56566557
5889,1001,M,200108,451175,1.11401E+18,61.94,11140580,207105,200103,451171,200114,451179,61.94,126.9991203,37.56285462
5890,1003,M,200165,451176,1.11401E+18,146.44,11140580,207105,200158,451170,200172,451182,73.22,126.9997654,37.56286362
5891,1001,M,196981,450551,1.11402E+18,25.47,11140680,161647,196976,450547,196985,450554,25.47,126.9637304,37.55722729
5892,1003,M,201283,451717,1.11402E+18,214.8,11140615,207263,201278,451712,201287,451721,53.7,127.0124203,37.56773717
5893,1003,M,201283,451681,1.11402E+18,36.74,11140615,207263,201279,451677,201288,451685,36.74,127.0124202,37.56741282
5894,1003,M,200929,451562,1.11402E+18,8.98,11140615,207285,200926,451559,200931,451564,8.98,127.0084131,37.56634104
5895,1003,M,200914,451605,1.11402E+18,35.15,11140615,207285,200911,451601,200919,451610,35.15,127.0082434,37.56672848
5896,1001,M,198667,450801,1.11401E+18,273.56,11140550,206763,198662,450793,198674,450810,136.78,126.9828112,37.55948386
5897,1003,M,200921,451608,1.11402E+18,16.95,11140615,207280,200918,451604,200924,451610,16.95,127.0083226,37.5667555
5898,1003,M,199562,451397,1.11401E+18,950.38,11140590,207209,199541,451387,199583,451406,475.19,126.9929403,37.56485468
5899,1003,M,199308,451546,1.11402E+18,40.68,11140605,206998,199305,451542,199311,451550,20.34,126.9900652,37.56619698
5900,1003,M,199693,451322,1.11401E+18,41.53,11140570,206783,199689,451318,199699,451326,41.53,126.9944231,37.564179
5901,1001,M,196938,451082,1.11402E+18,42.63,11140680,208253,196933,451078,196942,451087,42.63,126.9632415,37.5620114
5902,1001,M,201241,451289,1.11402E+18,73.76,11140615,207298,201234,451283,201247,451295,73.76,127.0119442,37.563881
5903,1001,M,200818,451700,1.11401E+18,35.46,11140590,207056,200813,451697,200823,451703,35.46,127.0071569,37.5675845
5904,1003,M,200949,451669,1.11402E+18,82.04,11140615,207265,200941,451664,200958,451675,82.04,127.0086396,37.56730508
5905,1003,M,201063,451689,1.11402E+18,21.19,11140615,207264,201061,451684,201065,451694,21.19,127.00993,37.56748516
5906,1003,M,199741,451844,1.11402E+18,129.36,11140605,206956,199734,451839,199747,451850,64.68,126.9949662,37.56888218
5907,1001,M,199990,451928,1.11402E+18,2,11140605,207245,199989,451927,199992,451930,2,126.9977846,37.56963906
5908,1001,M,201071,451204,1.11402E+18,47.47,11140625,207310,201065,451200,201076,451208,47.47,127.0100199,37.56311536
5909,1003,M,201059,451245,1.11402E+18,50.05,11140625,207308,201055,451239,201064,451251,50.05,127.0098842,37.56348478
5910,1003,M,201084,451032,1.11402E+18,85.16,11140625,207510,201080,451026,201088,451039,42.58,127.0101668,37.56156564
5911,1001,M,200535,451207,1.11401E+18,56.02,11140580,207091,200529,451203,200541,451211,56.02,127.0039533,37.56314282
5912,1001,M,200434,451528,1.11401E+18,49.88,11140590,207193,200428,451524,200439,451531,49.88,127.0028103,37.56603504
5913,1001,M,197071,451191,1.11402E+18,45.48,11140680,208247,197068,451185,197076,451196,45.48,126.9647464,37.56299392
5914,1003,M,200548,451291,1.11401E+18,24.02,11140580,207091,200545,451288,200551,451295,12.01,127.0041004,37.56389964
5915,1003,M,200699,451703,1.11401E+18,96.9,11140590,207146,200693,451699,200703,451708,48.45,127.0058099,37.56761162
5916,1003,M,200556,451304,1.11401E+18,34.92,11140580,207091,200553,451301,200560,451307,11.64,127.004191,37.56401677
5917,1003,M,200574,451277,1.11401E+18,75.96,11140580,207091,200570,451273,200578,451281,25.32,127.0043947,37.56377349
5918,2003,M,199675,450916,1.11401E+18,231.96,11140570,160394,199668,450910,199682,450923,115.98,126.9942196,37.56052098
5919,1001,M,201236,451112,1.11402E+18,41.61,11140645,207642,201231,451106,201242,451117,41.61,127.0118873,37.56228625
5920,2003,M,200583,450121,1.11402E+18,284.91,11140625,207370,200576,450115,200589,450129,94.97,127.0044958,37.55335804
5921,1003,M,202169,451555,1.11402E+18,33.72,11140650,208074,202163,451550,202175,451559,33.72,127.0224485,37.56627597
5922,1003,M,202200,451505,1.11402E+18,56.1,11140650,208074,202194,451500,202205,451511,56.1,127.0227993,37.56582541
5923,1003,M,196933,450599,1.11402E+18,234.9,11140680,208480,196927,450593,196938,450605,78.3,126.9631869,37.5576596
5924,1003,M,196962,450640,1.11402E+18,231.33,11140680,208470,196957,450634,196967,450646,77.11,126.963515,37.55802911
5925,1003,M,197165,450884,1.11402E+18,25.94,11140680,208440,197160,450880,197169,450888,25.94,126.9658115,37.56022818
5926,1003,M,201451,451065,1.11402E+18,21.44,11140645,207436,201446,451061,201455,451068,21.44,127.0143206,37.56186249
5927,1003,M,198660,450878,1.11401E+18,218.68,11140550,206763,198651,450870,198667,450883,109.34,126.9827319,37.56017761
5928,1003,M,198244,450933,1.11401E+18,128.24,11140540,206663,198239,450928,198249,450937,64.12,126.9780235,37.56067243
5929,1003,M,199898,452104,1.11402E+18,147.36,11140605,207219,199891,452098,199903,452111,73.68,126.9967432,37.57122479
5930,2002,M,196762,450947,1.11402E+18,357.2,11140680,208437,196758,450941,196767,450954,89.3,126.9612501,37.56079445
5931,1003,M,200914,451070,1.11402E+18,57.26,11140625,207316,200911,451065,200917,451074,28.63,127.0082428,37.56190819
5932,1003,M,200858,450954,1.11402E+18,291.9,11140625,207506,200850,450946,200866,450963,145.95,127.0076088,37.56086309
5933,1003,M,200459,451473,1.11401E+18,58.19,11140590,207193,200454,451469,200464,451477,58.19,127.0030932,37.56553948
5934,1003,M,201135,451324,1.11402E+18,212.3,11140615,206792,201127,451316,201143,451331,106.15,127.0107445,37.56419647
5935,2003,M,200704,451485,1.11401E+18,679.8,11140590,207203,200696,451475,200713,451494,169.95,127.0058663,37.56564746
5936,1003,M,200677,451503,1.11401E+18,179.42,11140590,207200,200671,451495,200683,451510,89.71,127.0055607,37.56580966
5937,1003,M,199589,451504,1.11401E+18,139.52,11140590,207204,199584,451498,199593,451509,69.76,126.9932458,37.56581875
5938,1001,M,199666,451475,1.11401E+18,37.92,11140590,207156,199662,451473,199671,451477,18.96,126.9941174,37.5655575
5939,1003,M,200955,451631,1.11402E+18,27.9,11140615,207265,200952,451627,200960,451635,27.9,127.0087075,37.5669627
5940,1001,M,196882,451115,1.11402E+18,53.54,11140680,208253,196876,451109,196887,451121,53.54,126.9626075,37.56230853
5941,1001,S,196764,450370,1.11402E+18,32.17,11140680,208499,196760,450365,196768,450375,32.17,126.9612753,37.55559575
5942,1001,M,200588,450080,1.11402E+18,32.37,11140625,207392,200585,450074,200592,450085,32.37,127.0045523,37.55298863
5943,1001,M,200595,450096,1.11402E+18,43.44,11140625,207370,200591,450090,200599,450102,43.44,127.0046316,37.55313279
5944,1001,M,197156,450831,1.11402E+18,56.82,11140680,208448,197152,450827,197161,450835,28.41,126.9657098,37.55975063
5945,1003,M,201109,451582,1.11402E+18,205.32,11140615,202225,201102,451575,201115,451588,68.44,127.0104506,37.56652105
5946,1003,M,201073,450467,1.11402E+18,508.17,11140635,207412,201064,450457,201081,450477,169.39,127.0100415,37.55647506
5947,1003,M,201045,451472,1.11402E+18,615.93,11140615,203015,201034,451462,201055,451483,205.31,127.009726,37.56553004
5948,1003,M,201129,451635,1.11402E+18,313.86,11140615,207268,201121,451626,201137,451645,104.62,127.010677,37.56699855
5949,1003,M,201082,451612,1.11402E+18,67.48,11140615,207281,201077,451608,201086,451617,33.74,127.010145,37.56679138
5950,1003,M,200153,451117,1.11401E+18,438.28,11140580,207084,200146,451107,200161,451129,219.14,126.9996296,37.56233204
5951,1003,M,200344,451205,1.11401E+18,183.52,11140580,207108,200339,451197,200349,451212,91.76,127.0017914,37.56312487
5952,1003,M,201274,450301,1.11402E+18,386.82,11140635,207873,201266,450292,201283,450310,128.94,127.0123161,37.55497918
5953,1003,M,200292,451274,1.11401E+18,64.31,11140580,207097,200286,451269,200297,451279,64.31,127.0012029,37.56374657
5954,1003,M,200431,451309,1.11401E+18,149.22,11140580,207092,200426,451304,200436,451314,74.61,127.0027762,37.56406187
5955,2003,M,200777,450394,1.11402E+18,407.76,11140625,207348,200769,450387,200785,450401,101.94,127.0066915,37.55581762
5956,1003,M,201846,452258,1.11402E+18,470.4,11140670,208213,201839,452250,201854,452266,156.8,127.0187942,37.5726106
5957,2003,M,200874,451298,1.11402E+18,381.44,11140625,207304,200867,451293,200881,451302,95.36,127.0077903,37.56396248
5958,1003,M,197976,450961,1.11401E+18,149.54,11140540,206638,197969,450955,197982,450965,74.77,126.9749901,37.56092414
5959,1003,M,200819,450915,1.11402E+18,322.76,11140625,207546,200809,450906,200829,450925,161.38,127.0071674,37.56051174
5960,1001,M,201223,451281,1.11402E+18,34.55,11140615,207298,201217,451276,201228,451286,34.55,127.0117404,37.56380894
5961,1003,M,200922,450851,1.11402E+18,308.9,11140625,207574,200913,450843,200930,450856,154.45,127.0083331,37.55993502
5962,1003,M,200559,450287,1.11402E+18,279.51,11140625,207352,200555,450280,200565,450295,93.17,127.0042243,37.5548537
5963,1003,M,201312,450833,1.11402E+18,135.22,11140645,207665,201304,450825,201321,450841,135.22,127.012747,37.55977239
5964,1003,M,200592,450572,1.11402E+18,29.57,11140625,207329,200589,450568,200596,450576,29.57,127.0045979,37.5574215
5965,1003,M,200538,450532,1.11402E+18,194.3,11140625,207338,200532,450523,200544,450541,97.15,127.0039868,37.55706114
5966,1001,M,201135,451134,1.11402E+18,105.45,11140625,207312,201126,451126,201143,451142,105.45,127.0107442,37.56248459
5967,1001,M,200529,450220,1.11402E+18,57.72,11140625,207363,200525,450214,200534,450227,57.72,127.0038847,37.55425005
5968,2003,M,200438,450476,1.11402E+18,240.69,11140625,207343,200431,450472,200446,450482,80.23,127.002855,37.55655663
5969,2003,M,200433,450210,1.11402E+18,666.44,11140625,207362,200428,450199,200438,450220,166.61,127.0027983,37.55416
5970,1003,M,200513,450251,1.11402E+18,18.86,11140625,207363,200510,450247,200515,450256,18.86,127.0037037,37.55452937
5971,1003,M,199059,452007,1.11401E+18,111,11140550,206286,199055,451994,199062,452019,111,126.9872462,37.5703503
5972,1003,M,201042,451550,1.11402E+18,57.51,11140615,207341,201036,451544,201048,451555,57.51,127.0096921,37.56623281
5973,1003,M,201251,451520,1.11402E+18,277.62,11140615,207375,201244,451513,201259,451526,92.54,127.0120577,37.56596227
5974,1003,M,200391,450333,1.11402E+18,3.86,11140625,207351,200390,450331,200392,450335,1.93,127.002323,37.55526823
5975,2003,M,200882,450296,1.11402E+18,772.15,11140635,207421,200874,450291,200891,450302,154.43,127.0078797,37.55493456
