BDTYP_CD,BUL_DPN_SE,X_AXIS,Y_AXIS,HOUS_ID,TOTAL_AREA,ADMI_CD,BLK_CD,XMIN,YMIN,XMAX,YMAX,SHAPE_AREA
01001,M,196948,450625,1114017400000100074,42.14,11140680,208470,196943,450620,196953,450628,42.14
01000,M,196948,450631,1114017400000100073,77.16,11140680,208470,196944,450627,196953,450634,38.58
01001,M,196950,450639,1114017400000100072,43.17,11140680,208470,196944,450634,196955,450643,43.17
01001,M,196960,450631,1114017400000100066,38.67,11140680,208470,196955,450627,196965,450635,38.67
01003,M,196948,450646,1114017400000100071,110.86,11140680,208470,196941,450642,196954,450650,55.43
01003,M,196951,450655,1114017400000100069,195,11140680,208470,196946,450649,196955,450661,65
01003,M,202235,451550,1114016200000850299,28.9,11140650,208038,202230,451547,202238,451555,28.9
01003,M,202242,451552,1114016200000850478,64.23,11140650,208038,202237,451546,202247,451558,64.23
01003,M,202241,451536,1114016200000850452,57.85,11140650,208074,202235,451530,202247,451540,57.85
01003,M,202249,451532,1114016200000850009,23.98,11140650,208074,202245,451528,202253,451535,23.98
01003,M,202250,451516,1114016200000850010,33.54,11140650,208074,202246,451512,202254,451521,33.54
01003,M,202244,451525,1114016200000850009,69.25,11140650,208074,202238,451519,202252,451530,69.25
01003,M,202244,451513,1114016200000850010,29.75,11140650,208074,202240,451510,202248,451518,29.75
01003,M,201994,451840,1114016500025100000,59.18,11140670,208191,201989,451835,201999,451845,29.59
01003,M,202008,451876,1114016500008550000,419.08,11140670,207984,202000,451868,202016,451881,104.77
01003,M,202025,451883,1114016500008300000,343.56,11140670,207977,202020,451874,202031,451891,85.89
01003,M,201800,451754,1114016200001400032,14.78,11140650,207995,201798,451752,201803,451757,14.78
01001,M,196963,450650,1114017400000100063,40.32,11140680,208470,196958,450645,196968,450653,40.32
01001,M,196964,450655,1114017400000100062,41.71,11140680,208470,196959,450651,196969,450659,41.71
01003,M,196951,450602,1114017400000120038,231.51,11140680,208480,196945,450598,196958,450607,77.17
01002,M,196958,450618,1114017400000100068,107.82,11140680,208470,196954,450614,196962,450622,35.94
01003,M,196967,450617,1114017400000100061,73.55,11140680,208470,196962,450612,196973,450623,73.55
01003,M,196987,450590,1114017400000120012,119.07,11140680,161647,196982,450585,196991,450594,39.69
01001,M,196982,450583,1114017400000120013,29.13,11140680,161647,196977,450579,196987,450588,29.13
01001,M,196978,450573,1114017400000120014,45.86,11140680,161647,196973,450568,196983,450579,45.86
01001,M,196970,450579,1114017400000120021,37.72,11140680,161647,196965,450574,196975,450584,37.72
01001,M,196964,450570,1114017400000120022,35.81,11140680,161647,196959,450565,196969,450575,35.81
01003,M,196974,450567,1114017400000120015,99.34,11140680,161647,196969,450561,196979,450572,49.67
01001,M,196959,450564,1114017400000120023,34.46,11140680,161647,196954,450560,196964,450568,34.46
01003,M,196953,450557,1114017400000120024,49.66,11140680,161647,196949,450553,196958,450561,24.83
01001,M,196988,450561,1114017400000120001,27.77,11140680,161647,196984,450557,196992,450566,27.77
01001,M,196985,450557,1114017400000120003,28.36,11140680,161647,196980,450554,196990,450561,28.36
01003,M,196970,450551,1114017400000120010,155.12,11140680,161647,196963,450544,196977,450559,77.56
01003,M,196966,450558,1114017400000120017,97.34,11140680,161647,196961,450552,196972,450563,48.67
01003,M,202033,451920,1114016500009340000,113.22,11140670,207977,202027,451915,202039,451925,56.61
01001,M,202022,451927,1114016500009300000,16.62,11140670,207966,202019,451924,202026,451930,16.62
01003,M,202028,451937,1114016500009520000,254.31,11140670,207960,202023,451930,202032,451943,84.77
01001,M,201939,451885,1114016500025240000,73.97,11140670,207985,201932,451879,201945,451892,73.97
01001,M,201942,451906,1114016500008760000,42.4,11140670,207979,201935,451900,201948,451913,42.4
01003,M,201877,451960,1114016500006360000,63.08,11140670,207962,201870,451954,201884,451967,63.08
01003,M,201848,451768,1114016200001400020,45.8,11140650,208025,201845,451759,201852,451777,45.8
01003,M,201064,450761,1114016200003700040,339.14,11140645,207522,201053,450753,201075,450770,169.57
02003,M,201068,450732,1114016200003400011,990.85,11140645,207679,201058,450722,201078,450742,198.17
01003,M,201109,450741,1114016200003400038,502.78,11140645,207522,201096,450732,201122,450752,251.39
01003,M,201042,450771,1114016200003700119,46.33,11140645,207522,201037,450767,201047,450776,46.33
01003,M,201044,450776,1114016200003700119,34.45,11140645,207522,201039,450772,201049,450780,34.45
01003,M,201035,450850,1114016200003700068,144.54,11140625,207577,201029,450844,201042,450856,72.27
01003,M,196998,450581,1114017400000280000,156.03,11140680,161647,196992,450576,197004,450587,52.01
01003,M,196996,450570,1114017400000270000,273.24,11140680,161647,196988,450563,197003,450576,91.08
01001,M,197004,450563,1114017400000310000,37.21,11140680,161647,197000,450556,197009,450569,37.21
01001,M,197012,450560,1114017400000310000,33.03,11140680,161647,197008,450555,197016,450566,33.03
01001,M,200371,451539,1114014700001510142,18.8,11140590,207195,200367,451537,200374,451542,18.8
01003,M,201085,450857,1114016200003400160,298.12,11140645,207660,201076,450851,201094,450863,74.53
01003,M,201058,450893,1114016200003700052,89.78,11140625,207570,201054,450888,201063,450898,44.89
01002,M,201092,450977,1114016200003400143,80.13,11140625,207510,201085,450970,201100,450982,80.13
01003,M,201132,450961,1114016200003330081,603.87,11140645,160794,201122,450951,201140,450972,201.29
01000,M,201083,451013,1114016200003380015,54.59,11140625,207510,201078,451007,201089,451018,54.59
01000,M,201095,451037,1114016200003370086,44.13,11140625,207515,201091,451033,201099,451041,44.13
01003,M,200521,451209,1114014300000620010,222.24,11140580,207091,200512,451205,200530,451215,111.12
01003,M,200533,451179,1114014300000620022,121.08,11140580,207091,200529,451174,200538,451183,60.54
01003,M,200437,451537,1114014700001860001,61.26,11140590,207193,200434,451533,200440,451541,30.63
01001,M,200455,451529,1114014700002270000,50.75,11140590,207169,200449,451526,200461,451533,50.75
01003,M,200431,451537,1114014700001860005,135.75,11140590,207193,200427,451533,200435,451541,45.25
01001,M,200425,451533,1114014700001860006,24.07,11140590,207193,200422,451529,200427,451537,24.07
01001,M,200443,451527,1114014700001860003,59.52,11140590,207193,200438,451523,200447,451532,59.52
01001,M,200455,451559,1114014700002100002,102.1,11140590,207169,200450,451553,200461,451566,102.1
01001,M,199675,451183,1114013800000220005,32.27,11140570,206783,199672,451178,199679,451187,32.27
01003,M,199696,451185,1114013800000700004,94.98,11140570,206796,199692,451180,199699,451190,31.66
01001,M,199644,451127,1114013900000320004,90.09,11140570,206808,199640,451122,199648,451131,30.03
01003,M,199642,451099,1114013800000910000,113.16,11140570,206808,199636,451094,199648,451104,56.58
01003,M,199640,451112,1114013800000900001,70,11140570,206808,199637,451107,199644,451116,35
01003,M,201093,451045,1114016200003370084,33.27,11140625,207515,201089,451041,201097,451049,33.27
01003,M,201094,451051,1114016200003380037,47.23,11140625,207515,201088,451047,201102,451054,47.23
01003,M,201091,451057,1114016200003380037,18.8,11140625,207515,201087,451054,201095,451059,18.8
01003,M,201089,451061,1114016200003380037,21.32,11140625,207515,201086,451058,201092,451065,21.32
01001,M,201098,451056,1114016200003370034,24.41,11140625,207515,201094,451054,201103,451059,24.41
01003,M,201095,451063,1114016200003370079,17.93,11140625,207515,201092,451060,201097,451066,17.93
01003,M,201095,451069,1114016200003370078,53.4,11140625,207515,201089,451064,201102,451073,53.4
01003,M,201087,451068,1114016200003380037,22.55,11140625,207515,201084,451064,201090,451072,22.55
01003,M,201086,451077,1114016200003380037,47.84,11140625,207515,201082,451071,201090,451082,47.84
01001,M,200538,451229,1114014300000610001,12.04,11140580,207091,200534,451227,200542,451231,12.04
01003,M,200545,451295,1114014300000560056,56.94,11140580,207091,200542,451291,200549,451299,18.98
01003,M,200545,451282,1114014300000560039,22.67,11140580,207091,200541,451278,200549,451286,22.67
01003,M,200549,451279,1114014300000560047,83.4,11140580,207091,200545,451275,200553,451283,27.8
01003,M,200551,451289,1114014300000560035,87.66,11140580,207091,200547,451284,200556,451293,29.22
02002,M,200553,451276,1114014300000560059,12.02,11140580,207091,200550,451273,200555,451280,12.02
01003,M,200555,451275,1114014300000560060,34.83,11140580,207091,200552,451271,200558,451278,11.61
01001,M,200559,451282,1114014300000560058,44.64,11140580,207091,200555,451279,200562,451286,14.88
01003,M,200561,451280,1114014300000560045,41.04,11140580,207091,200557,451277,200564,451284,13.68
01003,M,200564,451268,1114014300000560070,33.27,11140580,207091,200561,451265,200567,451271,11.09
01003,M,200564,451278,1114014300000560061,78.9,11140580,207091,200560,451274,200568,451282,26.3
01003,M,200472,451550,1114014700002160000,62.34,11140590,207169,200470,451545,200475,451555,31.17
01001,M,200478,451551,1114014700002150000,38.03,11140590,207169,200474,451546,200482,451555,38.03
01003,M,200490,451545,1114014700002220000,113.66,11140590,207169,200485,451539,200495,451551,56.83
01003,M,199631,451103,1114013800000890001,85.46,11140570,206808,199626,451100,199637,451106,42.73
01001,M,199690,451069,1114013900000400001,64.97,11140570,206815,199686,451061,199693,451077,64.97
01003,M,199680,451055,1114013900000410003,122.36,11140570,206815,199677,451050,199684,451061,61.18
01001,M,199687,451041,1114013900000420001,54.55,11140570,206815,199683,451036,199691,451047,54.55
01003,M,199650,451061,1114013800000960001,52.1,11140570,206808,199646,451056,199654,451067,52.1
01003,M,199688,451032,1114013900000430003,106.16,11140570,206815,199684,451028,199693,451036,53.08
02003,M,199632,451001,1114013800001060002,972.48,11140570,206828,199621,450992,199645,451010,324.16
01003,M,201207,451105,1114016200003300006,88.2,11140645,207642,201202,451099,201212,451110,44.1
01001,M,201216,451100,1114016200003300008,33.11,11140645,207642,201212,451095,201221,451104,33.11
01003,M,200567,451266,1114014300000560071,36.96,11140580,207091,200563,451263,200570,451269,12.32
01003,M,200567,451275,1114014300000560044,53.7,11140580,207091,200564,451271,200571,451279,17.9
01003,M,200570,451273,1114014300000560069,39.72,11140580,207091,200567,451269,200573,451276,13.24
01003,M,200554,451306,1114014300000560042,29.64,11140580,207091,200551,451303,200558,451310,14.82
01003,M,200553,451295,1114014300000560057,79.98,11140580,207091,200549,451291,200557,451299,26.66
01003,M,200559,451303,1114014300000560021,41.88,11140580,207091,200555,451299,200562,451306,13.96
01003,M,200561,451301,1114014300000560022,38.61,11140580,207091,200557,451297,200564,451304,12.87
01003,M,200563,451287,1114014300000560029,40.41,11140580,207091,200559,451284,200566,451290,13.47
02002,M,200562,451299,1114014300000560023,38.76,11140580,207091,200559,451295,200566,451302,12.92
01003,M,200566,451295,1114014300000560024,118.83,11140580,207091,200561,451290,200571,451300,39.61
01003,M,200567,451283,1114014300000560063,37.95,11140580,207091,200564,451280,200570,451287,12.65
01003,M,200570,451291,1114014300000560025,42.69,11140580,207091,200567,451288,200574,451295,14.23
01003,M,200569,451282,1114014300000560064,24.12,11140580,207091,200566,451278,200572,451285,12.06
01003,M,200573,451289,1114014300000560026,37.89,11140580,207091,200569,451286,200576,451293,12.63
02002,M,200571,451280,1114014300000560065,25.94,11140580,207091,200568,451276,200574,451283,12.97
01001,M,200715,451693,1114014600000390000,70.44,11140590,207146,200709,451688,200720,451699,70.44
01002,M,200718,451703,1114014600000380000,79.23,11140590,207146,200712,451696,200724,451710,79.23
01001,M,200716,451612,1114014600002700000,67.01,11140590,207180,200708,451608,200722,451615,67.01
01002,M,200698,451611,1114014600002670001,99.42,11140590,207180,200694,451607,200703,451616,49.71
01001,M,200729,451677,1114014600000460000,18.17,11140590,207146,200726,451674,200732,451681,18.17
01001,M,200726,451691,1114014600000470003,90.64,11140590,207146,200719,451684,200735,451698,90.64
01001,M,200740,451672,1114014600000520000,120.1,11140590,207146,200731,451666,200748,451678,120.1
01003,M,199673,450977,1114013900000470002,65.2,11140570,160394,199668,450971,199678,450983,65.2
02003,M,199678,450929,1114013900000550018,215.88,11140570,160394,199673,450922,199684,450937,107.94
01003,M,199716,450939,1114013900000490005,128.26,11140570,160394,199712,450933,199721,450945,64.13
01001,M,199720,450954,1114013900000500002,42.92,11140570,160394,199716,450948,199723,450959,42.92
01001,M,199725,450952,1114013900000510000,41.56,11140570,160394,199722,450945,199729,450958,41.56
01001,M,199723,450962,1114013900000500001,95.88,11140570,160394,199713,450956,199732,450969,95.88
02003,M,199660,450915,1114013900000550014,226.04,11140570,160394,199652,450909,199668,450921,113.02
02003,M,199668,450930,1114013900000550017,221.84,11140570,160394,199662,450923,199674,450937,110.92
02003,M,199672,450903,1114013900000550016,217.18,11140570,160394,199666,450895,199678,450910,108.59
02003,M,199659,450904,1114013900000550015,221.64,11140570,160394,199651,450898,199667,450910,110.82
01001,M,201216,451123,1114016200003100016,69.26,11140645,207642,201211,451115,201222,451132,69.26
01001,M,201222,451120,1114016200003100011,98.14,11140645,207642,201215,451111,201230,451129,98.14
01001,M,201220,451107,1114016200003300005,68.2,11140645,207642,201213,451100,201226,451113,68.2
01001,M,201229,451115,1114016200003100012,38.82,11140645,207642,201223,451109,201234,451119,38.82
01003,M,201228,451272,1114016200002920155,19.82,11140615,207298,201225,451268,201232,451276,19.82
01003,M,201232,451266,1114016200002920155,30.59,11140615,207298,201228,451261,201236,451271,30.59
01001,M,201245,451300,1114016200002920121,40.56,11140615,207298,201239,451296,201252,451305,40.56
01003,M,200578,451274,1114014300000560066,72.48,11140580,207091,200574,451270,200582,451278,24.16
01001,M,200796,451631,1114014600001910000,26.97,11140590,207177,200793,451628,200800,451636,26.97
01003,M,200801,451623,1114014600001890000,148.05,11140590,207177,200792,451617,200810,451629,148.05
01003,M,200781,451603,1114014600001960000,175.94,11140590,207177,200775,451597,200788,451609,87.97
01003,M,200776,451587,1114014600001980000,176.54,11140590,207177,200766,451582,200784,451591,88.27
01001,M,200793,451593,1114014600002010002,32.16,11140590,207191,200788,451590,200799,451597,32.16
01003,M,200794,451586,1114014600002000000,153.82,11140590,207191,200788,451577,200800,451592,76.91
01000,M,199650,450826,1114013900000620010,421.4,11140570,207065,199639,450818,199660,450834,210.7
01003,M,199642,450712,1114013900000690001,219.74,11140570,207052,199636,450706,199650,450719,109.87
01003,M,201250,451310,1114016200002920119,83.82,11140615,207298,201244,451305,201256,451315,41.91
01001,M,201298,451320,1114016200002920110,97.46,11140665,208132,201292,451316,201304,451325,48.73
01001,M,201260,451360,1114016200002980028,41.67,11140615,160646,201254,451355,201264,451364,41.67
01001,M,201251,451360,1114016200002980020,87.72,11140615,160646,201246,451354,201255,451365,43.86
01001,M,201308,451446,1114016200002920086,33.3,11140615,207376,201305,451440,201312,451451,33.3
01001,M,200884,451702,1114014900000160000,40.26,11140590,207159,200879,451698,200890,451707,40.26
01001,M,199633,450642,1114013900000720004,51.79,11140570,207061,199629,450636,199637,450646,51.79
01003,M,199680,450629,1114013900000780008,374.88,11140570,207052,199672,450619,199687,450638,187.44
01003,M,199655,450598,1114013900000790010,177.7,11140570,207076,199650,450590,199663,450605,88.85
01002,M,199645,450598,1114013900000790009,484.62,11140570,207076,199638,450589,199652,450607,161.54
01003,M,199681,450503,1114013900000790042,317.43,11140570,207076,199673,450495,199688,450512,105.81
01003,M,199669,450514,1114013900000790019,276.58,11140570,207076,199660,450506,199679,450523,138.29
01003,M,199670,450499,1114013900000790043,172.24,11140570,207076,199661,450495,199678,450505,86.12
