,노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,고가도로,지하철네트워크,교량,터널,육교,횡단보도,"공원,녹지",건물내,행정동코드
52,NODE,POINT(127.00350240096606 37.56126807119375),71681,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
53,NODE,POINT(127.01038305177877 37.559484900083206),8362,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
54,NODE,POINT(127.00443387947549 37.56185161545662),71680,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
55,NODE,POINT(127.01933835869809 37.56027985836612),127423,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
56,NODE,POINT(127.00414638211086 37.56162734980903),71679,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
57,NODE,POINT(127.019878838449 37.56035300163032),127422,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
58,NODE,POINT(127.00421536952075 37.56147172721398),71678,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
59,NODE,POINT(127.0091753762798 37.557226218154845),8330,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
60,NODE,POINT(127.0083742952047 37.56573503844157),8158,0,,0,,,,,1114000000,중구,1114014900,을지로7가,,,,,0,0,,,11140590
61,NODE,POINT(127.0148219552286 37.55371269508484),126513,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
62,NODE,POINT(127.00512091850324 37.56112154605283),71671,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
63,NODE,POINT(127.01613476663422 37.569758561982184),137174,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,1,,,11140615
64,NODE,POINT(127.01181776982595 37.56083728771208),8175,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
65,NODE,POINT(127.0218754785802 37.56152922815516),127515,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
66,LINK,,0,,LINESTRING(127.01260288002001 37.5541111578153127.01219184146332 37.55424851304297),171257,1111,8936,8937,39.39,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
67,NODE,POINT(127.01467606991824 37.55736406925162),126440,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
68,NODE,POINT(127.00403136184657 37.56113303094208),71676,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
69,NODE,POINT(127.01071944703209 37.55982357281269),8363,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
70,NODE,POINT(127.02051291951287 37.561943696958885),9267,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
71,NODE,POINT(127.01052668699272 37.55875484546995),8364,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
72,NODE,POINT(127.01900623041956 37.56089580161613),9284,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
73,NODE,POINT(126.96922352456825 37.555293035489186),10378,0,,0,,,,,1114000000,중구,1114012000,봉래동2가,,,,,0,1,,,11140540
74,NODE,POINT(127.00426422240777 37.561133022761446),71675,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
75,LINK,,0,,LINESTRING(126.98943803178739 37.56633846275766126.9884231554917 37.566297174066456),236970,1111,6467,183375,89.778,1114000000,중구,1114010500,을지로2가,0,0,0,0,0,0,0,0,11140550
76,NODE,POINT(127.00468392861688 37.56084922890556),71674,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
77,NODE,POINT(127.00954917178663 37.55791732553785),8345,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
78,NODE,POINT(127.01862463039582 37.567069646581906),9257,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
79,NODE,POINT(127.02404947823102 37.563467191288346),165604,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
80,NODE,POINT(127.01726455981387 37.56291455391187),9264,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
81,NODE,POINT(127.01078543152475 37.55888526848146),8365,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
82,NODE,POINT(127.0045057074341 37.56113301379273),71673,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
83,NODE,POINT(127.00822109643221 37.558237820098846),8340,0,,0,,,,,1114000000,중구,1114014300,장충동1가,,,,,0,1,,,11140580
84,NODE,POINT(127.00455745422546 37.56113301180661),71672,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
85,LINK,,0,,LINESTRING(127.02019448480092 37.564440539148684127.0200707858748 37.564156782454766),238670,1011,9186,9187,33.336,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
86,NODE,POINT(127.0116049951712 37.56058785883382),8174,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
87,NODE,POINT(127.00806587267341 37.55833623772015),8341,2,,0,,,,,1114000000,중구,1114014300,장충동1가,,,,,0,0,,,11140580
88,NODE,POINT(127.00841731949998 37.5648402200772),8151,0,,0,,,,,1114000000,중구,1114014900,을지로7가,,,,,0,0,,,11140590
89,NODE,POINT(127.02413097843066 37.56211922983238),165603,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
90,NODE,POINT(127.0187933827795 37.560451860488264),9282,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
91,LINK,,0,,LINESTRING(127.0045381960234 37.55199370410346127.00459567742686 37.55186325536313127.00460717049978 37.55178544471071),200922,1011,7978,7977,24.039,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
92,NODE,POINT(127.02045536364392 37.56172858498362),9266,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
93,NODE,POINT(127.01071645459236 37.55900198992753),8366,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
94,NODE,POINT(127.02220082505572 37.568024016564024),9442,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
95,NODE,POINT(127.0115644724208 37.55880509610282),8367,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
96,NODE,POINT(127.0075606872635 37.565899867507746),8166,0,,0,,,,,1114000000,중구,1114014800,을지로6가,,,,,0,1,,,11140590
97,NODE,POINT(127.01760783572877 37.56786001682834),127070,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615
98,NODE,POINT(127.0040744685945 37.56084696297905),71677,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
99,NODE,POINT(127.00283979757059 37.56243295154045),122938,0,,0,,,,,1114000000,중구,1114014700,쌍림동,,,,,0,0,,,11140590
100,NODE,POINT(127.00477306570998 37.56113071475515),71670,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
101,NODE,POINT(127.01163269719551 37.55385956814979),8369,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
102,NODE,POINT(126.97872480246116 37.553707573973824),57526,0,,0,,,,,1114000000,중구,1114011800,남대문로5가,,,,,0,1,,,11140540
103,NODE,POINT(127.01791826050798 37.56750982514892),127066,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
104,NODE,POINT(126.97873900049228 37.55376408242553),57525,0,,0,,,,,1114000000,중구,1114011800,남대문로5가,,,,,0,0,,,11140540
105,NODE,POINT(127.02189514167912 37.55995471454885),9592,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
106,NODE,POINT(127.00436193165834 37.56053800089127),71669,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
107,NODE,POINT(127.02261633836923 37.55872334813824),9594,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
108,LINK,,0,,LINESTRING(126.9763746770589 37.56625818921145126.9763774566834 37.56656027568954),158062,1000,5987,5990,33.529,1114000000,중구,1114016700,정동,0,0,0,0,0,1,0,0,11140520
109,NODE,POINT(127.02207589877882 37.55875548988136),9595,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
110,NODE,POINT(127.00537097275763 37.56035258820269),71668,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
111,NODE,POINT(127.00891978693672 37.559377458671094),8352,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
112,NODE,POINT(127.01889724302755 37.56190735011104),9274,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
113,NODE,POINT(127.01719377526825 37.56764724464022),127067,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615
114,NODE,POINT(127.02309215480886 37.56819548526489),9448,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
115,NODE,POINT(127.02406469398841 37.56161347790551),165602,2,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
116,NODE,POINT(127.02011632151635 37.56243351091062),9263,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
117,NODE,POINT(127.01520491745683 37.55690629566293),126439,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
118,NODE,POINT(127.01883794238384 37.5661617380706),9256,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
119,NODE,POINT(127.00964982665477 37.55823084637422),8347,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
120,NODE,POINT(127.00562972760565 37.56066610503925),71667,2,,0,,,,,1114000000,중구,1114014300,장충동1가,,,,,0,0,,,11140580
121,NODE,POINT(127.0153199497425 37.5571305570655),126438,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
122,NODE,POINT(127.00612715243487 37.5616890539837),71666,0,,0,,,,,1114000000,중구,1114014300,장충동1가,,,,,0,1,,,11140580
123,NODE,POINT(127.01624865679496 37.5580023640505),126420,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
124,NODE,POINT(127.00700161747552 37.56716774744579),71665,0,,0,,,,,1114000000,중구,1114014800,을지로6가,,,,,0,0,,,11140590
125,NODE,POINT(127.02415103226653 37.561901815247204),165601,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
126,LINK,,0,,LINESTRING(127.01131239127754 37.5647266959218127.01084376321182 37.56466037251213),162629,1111,8106,8086,42.052,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
127,NODE,POINT(126.96707774392719 37.56587719063068),9634,0,,0,,,,,1114000000,중구,1114017000,충정로1가,,,,,0,1,,,11140520
128,NODE,POINT(127.01940296166251 37.560923199466615),9271,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
129,NODE,POINT(126.97359292734473 37.55650611683978),9629,0,,0,,,,,1114000000,중구,1114011800,남대문로5가,,,,,1,0,,,11140540
130,NODE,POINT(127.02004704743153 37.561399106468386),9270,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
131,NODE,POINT(127.0243896314736 37.56186057263276),165600,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
132,NODE,POINT(127.00655598997815 37.567234140387036),71664,0,,0,,,,,1114000000,중구,1114014800,을지로6가,,,,,0,0,,,11140590
133,NODE,POINT(127.02441265491134 37.56193608941261),165599,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
134,NODE,POINT(127.0080896696043 37.5657281926974),8163,0,,0,,,,,1114000000,중구,1114014900,을지로7가,,,,,0,1,,,11140590
135,NODE,POINT(127.02441269224819 37.56205051597609),165598,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
136,LINK,,0,,LINESTRING(126.994507968034 37.568341793250404126.99451083742278 37.568419603369605),165046,1011,6886,9874,8.64,1114000000,중구,1114015600,입정동,0,0,0,0,0,0,0,1,11140605
137,NODE,POINT(127.0243495169014 37.5622702280326),165597,2,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
138,NODE,POINT(126.99998071856935 37.568330478347185),72555,0,,0,,,,,1114000000,중구,1114015200,주교동,,,,,0,0,,,11140605
139,NODE,POINT(127.02478110219118 37.563343459323285),165596,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
140,NODE,POINT(127.01742536923255 37.562122698476),9276,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
141,NODE,POINT(127.02437293257934 37.56354951206805),165595,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
142,LINK,,0,,LINESTRING(127.00456616332947 37.562519861583816127.00460067731002 37.562771598678395),154660,1111,7804,7805,28.106,1114000000,중구,1114014700,쌍림동,0,0,0,0,0,0,0,0,11140590
143,NODE,POINT(127.02439882546732 37.56360671999012),165594,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
144,NODE,POINT(127.00465259175158 37.56544917750817),71661,0,,0,,,,,1114000000,중구,1114014500,광희동1가,,,,,0,0,,,11140590
145,NODE,POINT(126.97645250152681 37.55415182026164),10381,0,,0,,,,,1114000000,중구,1114011800,남대문로5가,,,,,0,1,,,11140540
146,NODE,POINT(127.02291412969664 37.568948445951634),9436,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
147,NODE,POINT(127.01707304261716 37.56773651480184),127071,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615
148,NODE,POINT(126.96617591660304 37.55442312313265),71659,2,,0,,,,,1114000000,중구,1114017400,만리동2가,,,,,0,0,,,11140680
149,NODE,POINT(127.01631463571684 37.5573638542092),126419,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
150,NODE,POINT(127.01775700524801 37.56645026034924),9262,0,,0,,,,,1114000000,중구,1114016300,흥인동,,,,,0,0,,,11140615
151,NODE,POINT(127.01889622717098 37.56926726291073),127074,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
152,NODE,POINT(127.02202832863577 37.568053799753834),9441,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
153,NODE,POINT(127.0087240296236 37.557027149964235),8331,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
154,NODE,POINT(127.01077658105424 37.56430199209502),8173,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
155,NODE,POINT(127.0084972596539 37.55991987201065),8353,0,,0,,,,,1114000000,중구,1114014300,장충동1가,,,,,0,0,,,11140580
156,NODE,POINT(127.00823902837008 37.56444660541794),8156,0,,0,,,,,1114000000,중구,1114014600,광희동2가,,,,,0,0,,,11140590
157,NODE,POINT(127.01891913273448 37.56888965200807),127065,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
158,NODE,POINT(126.96549037204194 37.554194895902086),71646,0,,0,,,,,1114000000,중구,1114017400,만리동2가,,,,,0,0,,,11140680
159,NODE,POINT(127.01880425969819 37.56941374342495),127072,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
160,NODE,POINT(127.00120681487302 37.558987594634985),66252,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
161,NODE,POINT(127.0136258909226 37.55230081310359),127038,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
162,NODE,POINT(127.0228449052042 37.568222995715885),9449,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
163,NODE,POINT(127.02164305836925 37.56305572137955),159720,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
164,NODE,POINT(127.01814413631165 37.562337712152086),9278,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
165,NODE,POINT(127.02066811098376 37.5617605873741),159721,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
166,NODE,POINT(127.00854956471349 37.564812748210194),8150,0,,0,,,,,1114000000,중구,1114014900,을지로7가,,,,,0,0,,,11140590
167,NODE,POINT(127.0211640088192 37.560842524096756),159722,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
168,NODE,POINT(127.01788529534961 37.56190750774385),9277,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
169,NODE,POINT(127.02040226144393 37.56112643613343),159723,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
170,NODE,POINT(127.00796015417254 37.5644077195309),8155,0,,0,,,,,1114000000,중구,1114014600,광희동2가,,,,,0,0,,,11140590
171,NODE,POINT(127.02138882190714 37.558698403030526),9596,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
172,NODE,POINT(127.0010170835399 37.55909515745521),66253,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
173,NODE,POINT(127.02129944346608 37.557778428963914),9597,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
174,NODE,POINT(127.00091071285131 37.55866949124389),66254,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
175,NODE,POINT(127.01218000002204 37.55213962936976),127035,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
176,NODE,POINT(127.02325018106482 37.56786132900315),9443,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,1,,,11140670
177,NODE,POINT(126.98091504312546 37.55494674731226),121262,0,,0,,,,,1114000000,중구,1114012100,회현동1가,,,,,0,1,,,11140550
178,NODE,POINT(127.02201974716311 37.56820255574296),9439,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,1,,,11140670
179,NODE,POINT(127.02172489665132 37.55777377438085),9598,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
180,NODE,POINT(127.00817030603008 37.566977724403124),8171,0,,0,,,,,1114000000,중구,1114014800,을지로6가,,,,,0,0,,,11140590
181,NODE,POINT(127.00902399162132 37.556224773438224),126038,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
182,NODE,POINT(127.0186537919184 37.56686989384863),9259,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
183,NODE,POINT(127.01036956116076 37.55548568946705),126005,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
184,NODE,POINT(127.0087712202293 37.5672294195311),8169,2,,0,,,,,1114000000,중구,1114014900,을지로7가,,,,,0,0,,,11140590
185,NODE,POINT(127.0116143808012 37.55623163561538),126003,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
186,NODE,POINT(127.00802623917299 37.56404612722134),8149,0,,0,,,,,1114000000,중구,1114014600,광희동2가,,,,,0,0,,,11140590
187,NODE,POINT(127.00753111409051 37.55772294619352),8336,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
188,NODE,POINT(127.00898650247639 37.56434127848445),8146,0,,0,,,,,1114000000,중구,1114014600,광희동2가,,,,,0,0,,,11140590
189,NODE,POINT(127.01136142835084 37.556332355708804),126002,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
190,NODE,POINT(127.00771010897427 37.56513777732007),8160,2,,0,,,,,1114000000,중구,1114014900,을지로7가,,,,,0,0,,,11140590
191,NODE,POINT(127.01099913121742 37.5557007546891),126001,2,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
192,NODE,POINT(127.0202887095481 37.56204900814686),9269,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
193,NODE,POINT(127.01118882214314 37.55547646053826),125999,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
194,NODE,POINT(127.01928801513854 37.56110172378325),9283,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
195,NODE,POINT(127.0115798759931 37.55617213712785),125998,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
196,NODE,POINT(127.02308060218223 37.56802613637413),9450,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
197,NODE,POINT(127.01149361597044 37.556034833531015),125997,2,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
198,NODE,POINT(127.01778175392433 37.56171070967275),9281,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
199,NODE,POINT(127.0113872231251 37.555826587262),125996,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
200,NODE,POINT(126.97872948665886 37.55332153040159),57739,0,,0,,,,,1114000000,중구,1114011800,남대문로5가,,,,,0,1,,,11140540
201,NODE,POINT(127.01156825011046 37.55534826606786),125995,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
202,NODE,POINT(127.00800037896467 37.56417886375416),8148,0,,0,,,,,1114000000,중구,1114014600,광희동2가,,,,,0,0,,,11140590
203,NODE,POINT(127.01093866499369 37.55502106569524),125994,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
204,NODE,POINT(127.00222566906103 37.55147884985948),66217,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
205,NODE,POINT(127.01098754943504 37.55513319932988),125993,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
206,NODE,POINT(127.01182066524503 37.56096773373992),8177,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
207,NODE,POINT(127.01168890929465 37.554874527617606),125992,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
208,NODE,POINT(127.01186951314438 37.56081668573429),8176,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,1,,,11140615
209,NODE,POINT(126.9674570400907 37.566328107013426),119593,0,,0,,,,,1114000000,중구,1114017000,충정로1가,,,,,0,0,,,11140520
210,NODE,POINT(127.00219404714942 37.551378154885654),66218,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570
211,NODE,POINT(126.96984002175563 37.56736776136523),119592,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520
212,NODE,POINT(127.01883009159472 37.5692375226057),66219,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
213,NODE,POINT(127.00839380548965 37.56025629364599),8355,0,,0,,,,,1114000000,중구,1114014300,장충동1가,,,,,0,0,,,11140580
214,NODE,POINT(127.01940790248611 37.568887284140764),66220,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
215,NODE,POINT(126.96921324434345 37.567401927521885),119591,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520
216,NODE,POINT(127.01843608442333 37.56877530199026),66221,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
217,NODE,POINT(126.97147922446499 37.566271963098465),119590,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,1,,,11140520
218,NODE,POINT(127.01841591523107 37.56859908841705),66222,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
219,NODE,POINT(127.02172772748634 37.55762273067506),9599,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
220,NODE,POINT(127.02209449620688 37.568191099132335),9438,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
221,NODE,POINT(127.0095088282997 37.557148381637646),8317,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
222,NODE,POINT(127.00827084029473 37.56614240406351),8168,0,,0,,,,,1114000000,중구,1114014900,을지로7가,,,,,0,1,,,11140590
223,NODE,POINT(127.02160128619583 37.55777837412664),9600,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
224,NODE,POINT(127.02278744306378 37.56835345297322),9446,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
225,NODE,POINT(127.0215898012913 37.557826435421624),9601,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
226,NODE,POINT(127.00846612836713 37.564261218376444),8147,0,,0,,,,,1114000000,중구,1114014600,광희동2가,,,,,0,0,,,11140590
227,NODE,POINT(126.96921799083479 37.55521734894932),10377,0,,0,,,,,1114000000,중구,1114012000,봉래동2가,,,,,0,1,,,11140540
228,LINK,,0,,LINESTRING(127.01876859407925 37.56477489987765127.0187513299694 37.56471768936148127.01885482043066 37.564685633453706),147309,1011,9165,9166,16.341,1114000000,중구,1114016200,신당동,0,0,0,0,0,0,0,0,11140615
229,NODE,POINT(127.00966077708591 37.55690288807522),8318,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
230,NODE,POINT(127.00879114202644 37.56549700101148),8157,0,,0,,,,,1114000000,중구,1114014900,을지로7가,,,,,0,0,,,11140590
231,NODE,POINT(127.01899691673495 37.56950296519445),127073,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
232,NODE,POINT(127.02311807591218 37.568341946047305),9447,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
233,NODE,POINT(127.01917238787807 37.56984392756905),157289,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
234,NODE,POINT(127.01892729714461 37.5670679815204),9258,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
235,NODE,POINT(127.02252708053203 37.55825421597928),9602,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
236,NODE,POINT(127.01820716731903 37.56144975223193),9279,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
237,NODE,POINT(127.02193781645407 37.55843054396721),9603,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
238,NODE,POINT(127.02273580675244 37.568733358723684),9437,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670
239,NODE,POINT(127.01940394811284 37.564726738026884),127167,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
240,NODE,POINT(127.02077747714326 37.562199966215466),9268,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
241,LINK,,0,,LINESTRING(126.99120623358462 37.5657990867827126.99139018808278 37.56619501601653),225300,1111,6720,6723,46.853,1114000000,중구,1114015500,을지로3가,0,0,0,0,0,0,0,0,11140605
242,NODE,POINT(127.02335663834691 37.56811533471976),9445,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,1,,,11140670
243,NODE,POINT(127.02182281573188 37.55838937168797),9604,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615
244,NODE,POINT(127.00311384223211 37.564591378286366),71683,0,,0,,,,,1114000000,중구,1114014700,쌍림동,,,,,0,0,,,11140590
