자치구,안심 주소,위도,경도,CCTV 수량,수정 일시
중구,남207(칠패로 26,순화동 207-25,염천교 사거리, 경일빌딩 앞),37.5595,126.9717,1,2022-12-01
중구,남207보1(칠패로 26,순화동 207-25,염천교 사거리, 경일빌딩 앞,37.5595,126.9717,1,2022-12-01
중구,남207보2(칠패로 26,순화동 207-25,염천교 거리, 경일빌딩 앞1,37.5595,126.9717,1,2022-12-01
중구,남207보3(칠패로 26,순화동 207-25,염천교 거리, 경일빌딩 앞1,37.5595,126.9717,1,2022-12-01
중구,남208(세종대로 12,남대문로5가 12-8,우신약국앞, 1호선서울역41,37.5578,126.9735,1,2022-12-01
중구,남208보1(세종대로12_서울역 4번출구),37.5578,126.9735,1,2022-12-01
중구,남208보2(세종대로 12_서울역 4번출구),37.5578,126.9735,1,2022-12-01
중구,남208보3(세종대로12_서울역 4번출구),37.5578,126.9735,1,2022-12-01
중구,남208보4(세종대로12_서울역 4번출구),37.5578,126.9735,1,2022-12-01
중구,남209(소월로2길 30,남대문로5가 827,남산트라팰리스 앞 삼거리),37.5542,126.9765,1,2022-12-01
중구,남209보1(소월로2길 30,남대문로5가 827,남산트라팰리스 앞 삼거1,37.5542,126.9765,1,2022-12-01
중구,남209보2(소월로2길 30,남대문로5가 827,남산트라팰리스 앞 삼거1,37.5542,126.9765,1,2022-12-01
중구,남209보3(소월로2길 30,남대문로5가 827,남산트라팰리스 앞 삼거1,37.5542,126.9765,1,2022-12-01
중구,남210(세종대로5길 39,봉래동1가 126-1,대원강업 정문)1,37.5586,126.9727,1,2022-12-01
중구,남210보1(세종대로5길 39,봉래동1가 126-1,대원강업 정문)1,37.5586,126.9727,1,2022-12-01
중구,남210보2(세종대로5길 39,봉래동1가 126-1,대원강업 정문)1,37.5586,126.9727,1,2022-12-01
중구,남211(한강대로 416 서울역지하보도,봉래동2가 84-11,서울스퀘어1,37.5562,126.9733,1,2022-12-01
중구,남212(한강대로 416 서울역지하보도,봉래동2가84-11,세브란스빌딩1,37.5562,126.9733,1,2022-12-01
중구,남213(한강대로 416 서울역지하보도,봉래동2가 84-11,서울역방향1,37.5562,126.9733,1,2022-12-01
중구,남214(한강대로 416 서울역지하보도,봉래동2가 84-11 ,서울역우1,37.5562,126.9733,1,2022-12-01
중구,남215(한강대로 416 서울역지하보도,봉래동2가 84-11,서울역좌)1,37.5562,126.9733,1,2022-12-01
중구,남301(명동8길 27,명동2가 31-1,유투존 뒷편),37.5589,126.9839,1,2022-12-01
중구,남301보1(명동8길 27,명동2가 31-1,유투존 뒷편),37.5589,126.9839,1,2022-12-01
중구,남301보2(명동8길 27,명동2가 31-1,유투존 뒷편),37.5589,126.9839,1,2022-12-01
중구,남302(명동10길 52,충무로2가 65-4,신한은행 명동역지점 앞),37.5616,126.9857,1,2022-12-01
중구,남302보1(명동10길 52,충무로2가 65-4,신한은행 명동역지점 앞),37.5616,126.9857,1,2022-12-01
중구,남303(퇴계로 115,충무로1가 64,명동역 6번출구 앞)1,37.5609,126.9851,1,2022-12-01
중구,남303보1(퇴계로 115,충무로1가 64,명동역 6번출구 앞)1,37.5609,126.9851,1,2022-12-01
중구,남303보2(퇴계로 115,충무로1가 64,명동역 6번출구 앞)1,37.5609,126.9851,1,2022-12-01
중구,남303보3(퇴계로 115,충무로1가 64,명동역 6번출구 앞)1,37.5609,126.9851,1,2022-12-01
중구,남304(명동길 20,명동2가 55-1,명동CGV 동쪽 사거리),37.5637,126.9835,1,2022-12-01
중구,남304보1(명동길 20,명동2가 55-1,명동CGV 동쪽 사거리),37.5637,126.9835,1,2022-12-01
중구,남304보2(명동길 20,명동2가 55-1,명동CGV 동쪽 사거리),37.5637,126.9835,1,2022-12-01
중구,남304보3(명동길 20,명동2가 55-1,명동CGV 동쪽 사거리),37.5637,126.9835,1,2022-12-01
중구,남305(퇴계로20나길 15,남산동2가 27-2,남산퍼시픽아파트 삼거리),37.5585,126.9854,1,2022-12-01
중구,남305보1(퇴계로20나길15,남산동2가27-2,남산퍼시픽아파트 삼거리),37.5585,126.9854,1,2022-12-01
중구,남305보2(퇴계로20나길15,남산동2가27-2,남산퍼시픽아파트 삼거리),37.5585,126.9854,1,2022-12-01
중구,남306(명동8나길 21,충무로1가 24-11,스카이파크호텔 앞),37.5614,126.9841,1,2022-12-01
중구,남306보1(명동8나길 21,충무로1가 24-11,스카이파크호텔 앞),37.5614,126.9841,1,2022-12-01
중구,남306보2(명동8나길 21,충무로1가 24-11,스카이파크호텔 앞),37.5614,126.9841,1,2022-12-01
중구,남307(명동9길 29,을지로2가 195,한양빌딩 앞),37.5650,126.9844,1,2022-12-01
중구,남307보1(명동9길 29,을지로2가 195,한양빌딩 앞),37.5650,126.9844,1,2022-12-01
중구,남307보2(명동9길 29,을지로2가 195,한양빌딩 앞),37.5650,126.9844,1,2022-12-01
중구,남307보3(명동9길 29,을지로2가 195,한양빌딩 앞),37.5650,126.9844,1,2022-12-01
중구,남308(명동길 74,명동2가 1-1,명동성당앞),37.5641,126.9863,1,2022-12-01
중구,남308보1(명동길 74,명동2가 1-1,명동성당앞),37.5641,126.9863,1,2022-12-01
중구,남309(명동길 93,저동1가 43-3,카톨릭회관 옆),37.5648,126.9874,1,2022-12-01
중구,남309보1(명동길 93,저동1가 43-3,카톨릭회관 옆),37.5648,126.9874,1,2022-12-01
중구,남309보2(명동길 93,저동1가 43-3,카톨릭회관 옆),37.5648,126.9874,1,2022-12-01
중구,남309보3(명동길 93,저동1가 43-3,카톨릭회관 옆),37.5648,126.9874,1,2022-12-01
중구,남310(소공로6길 25,남산동1가 15,서울서비스 사거리),37.5585,126.9844,1,2022-12-01
중구,남310보1(소공로6길23_남산주차장),37.5585,126.9844,1,2022-12-01
중구,남310보2(소공로6길23_남산주차장),37.5585,126.9844,1,2022-12-01
중구,남310보3(소공로6길 25,남산동1가 15,서울서비스 사거리),37.5585,126.9844,1,2022-12-01
중구,남310보4(소공로6길 25,남산동1가 15,서울서비스 사거리),37.5585,126.9844,1,2022-12-01
중구,남311(퇴계로18길 5,남산동2가 6-1,동보성 앞 삼거리),37.5607,126.9855,1,2022-12-01
중구,남311보1(퇴계로18길 5,남산동2가 6-1,동보성 앞 삼거리),37.5607,126.9855,1,2022-12-01
중구,남311보2(퇴계로18길 5,남산동2가 6-1,동보성 앞 삼거리),37.5607,126.9855,1,2022-12-01
중구,남312(소공로6가길13,남산동1가21-4,해피마트 좌전방50미터,주택가,37.5579,126.9841,1,2022-12-01
중구,남312보1(소공로6가길13_),37.5579,126.9841,1,2022-12-01
중구,남312보2(소공로6가길13_),37.5579,126.9841,1,2022-12-01
중구,남313(퇴계로20길 56,남산동2가 26-8,숭의여자대학별관 뒤 골목길,37.5576,126.9867,1,2022-12-01
중구,남313보1(퇴계로20길 56_숭의여자대학별관 뒤 골목길),37.5576,126.9867,1,2022-12-01
중구,남313보2(퇴계로20길 56_숭의여자대학별관 뒤 골목길),37.5576,126.9867,1,2022-12-01
중구,남314(퇴계로22길 17,남산동2가 2,남산초교 정문),37.5603,126.9865,1,2022-12-01
중구,남315(소공로6나길 6,회현동2가 42-9,해피마트 우전방 20미터),37.5582,126.9837,1,2022-12-01
중구,남315보1(소공로6나길6_해피마트 우전방 20미터),37.5582,126.9837,1,2022-12-01
중구,남315보2(소공로6나길6,회현동2가 42-9,해피마트 우전방 20미터),37.5582,126.9837,1,2022-12-01
중구,남316(퇴계로18길 70,남산동1가 21-1,소망여행사 옆),37.5578,126.9844,1,2022-12-01
중구,남316보1(퇴계로18길 70,남산동1가 21-1,소망여행사 옆),37.5578,126.9844,1,2022-12-01
중구,남316보2(퇴계로18길 70,남산동1가 21-1,소망여행사 옆),37.5578,126.9844,1,2022-12-01
중구,남317(명동길 43,명동1가 53-1,신한은행 명동중앙지점 앞),37.5638,126.9849,1,2022-12-01
중구,남317보1(명동길 43,명동1가 53-1,신한은행 명동중앙지점 앞),37.5638,126.9849,1,2022-12-01
중구,남318(퇴계로20길19,남산동2가15-10,마산아구찜 뒷골목,소화함 옆,37.5593,126.9860,1,2022-12-01
중구,남318보1(퇴계로20길19,남산동2가15-10,마산아구찜뒷골목,소화함옆,37.5593,126.9860,1,2022-12-01
중구,남318보2(퇴계로20길19,남산동2가15-10,마산아구찜뒷골목,소화함옆,37.5593,126.9860,1,2022-12-01
중구,남319(퇴계로16길 21,남산동1가 8-1,정화예술대 정문),37.5597,126.9846,1,2022-12-01
중구,남319보1(퇴계로16길 21,남산동1가 8-1,정화예술대 정문),37.5597,126.9846,1,2022-12-01
중구,남319보2(퇴계로16길 21,남산동1가 8-1,정화예술대 정문),37.5597,126.9846,1,2022-12-01
중구,남320(명동길 42,명동2가 33-2,우리은행 명동지점 앞),37.5636,126.9845,1,2022-12-01
중구,남320보2(명동길42,명동2가33-2,우리은행 명동지,37.5636,126.9845,1,2022-12-01
중구,남321(명동13길 14,저동1가 79-5,아바이순대 앞),37.5648,126.9864,1,2022-12-01
중구,남321보1(명동13길 14,저동1가 79-5,아바이순대 앞),37.5648,126.9864,1,2022-12-01
중구,남321보2(명동13길 14,저동1가 79-5,아바이순대 앞),37.5648,126.9864,1,2022-12-01
중구,남322(소공로4길 21,회현동2가 48-19,한국맹인교회 앞),37.5572,126.9835,1,2022-12-01
중구,남322보1(소공로4길 21,회현동2가 48-19,한국맹인교회 앞),37.5572,126.9835,1,2022-12-01
중구,남323(퇴계로16길 14-7,회현동3가 4-7,충무교회 뒤쪽),37.5602,126.9842,1,2022-12-01
중구,남323보1(퇴계로16길 14-7,회현동3가 4-7,충무교회 뒤쪽),37.5602,126.9842,1,2022-12-01
중구,남324(퇴계로20가길 16,남산동2가 15-1,남산초교 후문쪽,좁은골목,37.5596,126.9864,1,2022-12-01
중구,남324가1(퇴계로20가길 16,남산동2가15-1,남산초교후문보안등),37.5596,126.9864,1,2022-12-01
중구,남325(퇴계로20나길15-20,예장동8-85,숭의여대별관뒷골목,카센터골,37.5576,126.9859,1,2022-12-01
중구,남325보1(퇴계로20나길15-20_),37.5576,126.9859,1,2022-12-01
중구,남326(소공로 36,회현동2가 27,삼양빌딩 앞),37.5586,126.9831,1,2022-12-01
중구,남326보1(소공로 36,회현동2가 27,삼양빌딩 앞),37.5586,126.9831,1,2022-12-01
중구,남326보2(소공로 36,회현동2가 27,삼양빌딩 앞),37.5586,126.9831,1,2022-12-01
중구,남327(퇴계로20길26-1,남산동2가29-6,대나무집),37.5590,126.9859,1,2022-12-01
중구,남327보1(퇴계로20길26-1,남산동2가29-6,대나무집),37.5590,126.9859,1,2022-12-01
중구,남327보2(퇴계로20길26-1,남산동2가29-6,대나무집),37.5590,126.9859,1,2022-12-01
중구,남327보3(퇴계로20길26-1,남산동2가29-6,대나무집),37.5590,126.9859,1,2022-12-01
중구,남401(남대문로 12,남대문로4가 18,시장2번게이트, 기업은행 앞),37.5607,126.9773,1,2022-12-01
중구,남401보1(남대문로 12,남대문로4가18,시장2번게이트, 기업은행 앞),37.5607,126.9773,1,2022-12-01
중구,남401보2(남대문로 12,남대문로4가18,시장2번게이트, 기업은행 앞),37.5607,126.9773,1,2022-12-01
중구,남402(남대문로 42,충무로1가 53,제일은행 골목 인도),37.5613,126.9803,1,2022-12-01
중구,남402보1(남대문로 42,충무로1가 53,제일은행 골목 인도),37.5613,126.9803,1,2022-12-01
중구,남402보2(남대문로 42,충무로1가 53,제일은행 골목 인도),37.5613,126.9803,1,2022-12-01
중구,남403(소월로 3,남창동 51-1,롯데손보주차장 입구),37.5597,126.9759,1,2022-12-01
중구,남403보1(소월로 3,남창동 51-1,롯데손보주차장 입구),37.5597,126.9759,1,2022-12-01
중구,남404(퇴계로 39-2,남창동 47,시장5번게이트),37.5579,126.9771,1,2022-12-01
중구,남404보1(퇴계로 39-2,남창동 47,시장5번게이트),37.5579,126.9771,1,2022-12-01
중구,남404보2(퇴계로 39-2,남창동 47,시장5번게이트),37.5579,126.9771,1,2022-12-01
중구,남405(남대문시장길 45-4,남창동 4-3,시장3번게이트),37.5609,126.9782,1,2022-12-01
중구,남405보1(남대문시장길 45-4,남창동 4-3,시장3번게이트),37.5609,126.9782,1,2022-12-01
중구,남405보2(남대문시장길 45-4,남창동 4-3,시장3번게이트),37.5609,126.9782,1,2022-12-01
중구,남406(퇴계로 71,회현동1가 23-1,신세계주차장뒤교통섬,로그25앞),37.5598,126.9800,1,2022-12-01
중구,남406보1(퇴계로71,회현동1가23-1,신세계주차장뒤교통섬,로그25앞),37.5598,126.9800,1,2022-12-01
중구,남406보2(퇴계로71,회현동1가23-1,신세계주차장뒤교통섬,로그25앞),37.5598,126.9800,1,2022-12-01
중구,남406보3(퇴계로71,회현동1가23-1,신세계주차장뒤교통섬,로그25앞),37.5598,126.9800,1,2022-12-01
중구,남407(남대문시장8길 2,남창동 31-1,국민은행 삼거리),37.5604,126.9786,1,2022-12-01
중구,남407보1(남대문시장8길 2,남창동 31-1,국민은행 삼거리),37.5604,126.9786,1,2022-12-01
중구,남407보2(남대문시장8길 2,남창동 31-1,국민은행 삼거리),37.5604,126.9786,1,2022-12-01
중구,남408(퇴계로 37,남창동 281,시장7번게이트),37.5584,126.9762,1,2022-12-01
중구,남408보1(퇴계로 37,남창동 281,시장7번게이트),37.5584,126.9762,1,2022-12-01
중구,남408보2(퇴계로 37,남창동 281,시장7번게이트),37.5584,126.9762,1,2022-12-01
중구,남408보3(퇴계로 37,남창동 281,시장7번게이트),37.5584,126.9762,1,2022-12-01
중구,남409(남대문시장10길 2,회현동1가 204,메사 옆),37.5606,126.9796,1,2022-12-01
중구,남409보1(남대문시장10길 2,회현동1가 204,메사 옆),37.5606,126.9796,1,2022-12-01
중구,남409보2(남대문시장10길 2,회현동1가 204,메사 옆),37.5606,126.9796,1,2022-12-01
중구,남410(남대문로 42,충무로1가52,신세계분수대인도, 회현지하상가입구),37.5614,126.9808,1,2022-12-01
중구,남410보1(남대문로42,충무로1가52,신세계분수대인도,회현지하상가입구),37.5614,126.9808,1,2022-12-01
중구,남410보2(남대문로42,충무로1가52,신세계분수대인도,회현지하상가입구),37.5614,126.9808,1,2022-12-01
중구,남411(남대문시장4길 29,남창동 49,관광안내센터 앞),37.5586,126.9772,1,2022-12-01
중구,남411보1(남대문시장4길 29,남창동 49,관광안내센터 앞),37.5586,126.9772,1,2022-12-01
중구,남411보2(남대문시장4길 29,남창동 49,관광안내센터 앞),37.5586,126.9772,1,2022-12-01
중구,남411보3(남대문시장4길 29,남창동 49,관광안내센터 앞),37.5586,126.9772,1,2022-12-01
중구,남412(남대문시장4길 28-16,남창동 51-1,남대문파출소),37.5589,126.9765,1,2022-12-01
중구,남412보1(남대문시장4길 28-16,남창동 51-1,남대문파출소),37.5589,126.9765,1,2022-12-01
중구,남412보2(남대문시장4길 28-16,남창동 51-1,남대문파출소),37.5589,126.9765,1,2022-12-01
중구,남413(남대문시장8길 25,남창동 9-28,시장4번게이트),37.5591,126.9787,1,2022-12-01
중구,남413보1(남대문시장8길 25,남창동 9-28,시장4번게이트),37.5591,126.9787,1,2022-12-01
중구,남413보2(남대문시장8길 25,남창동 9-28,시장4번게이트),37.5591,126.9787,1,2022-12-01
중구,남414(퇴계로 53,남창동 47-17,시장6번게이트),37.5587,126.9781,1,2022-12-01
중구,남414보1(퇴계로 53,남창동 47-17,시장6번게이트),37.5587,126.9781,1,2022-12-01
중구,남414보2(퇴계로 53,남창동 47-17,시장6번게이트),37.5587,126.9781,1,2022-12-01
중구,남501(서소문로6길 9,중림동 565),37.5601,126.9661,1,2022-12-01
중구,남502(중림로4길46,중림동392-8,중림로4길46중간),37.5569,126.9646,1,2022-12-01
중구,남503(중림로4길 24,중림동 396-8,중림 알뜰슈퍼 앞),37.5582,126.9643,1,2022-12-01
중구,남504보1(차116_만리재로 177_한라비발디 앞 삼거리),37.5549,126.9647,1,2022-12-01
중구,남504보2(차116만리재로 177_한라비발디 앞 삼거리),37.5549,126.9647,1,2022-12-01
중구,남504보3(차116_만리재로 177_한라비발디 앞 삼거리),37.5549,126.9647,1,2022-12-01
중구,남505(중림로8길 10,중림동 324-4,용궁빌라 앞),37.5575,126.9671,1,2022-12-01
중구,남506(만리재로21길 9,만리동2가 218-26,만리현교회 앞),37.5527,126.9633,1,2022-12-01
중구,남507(손기정로 73,만리동2가 2,봉래초교 정문),37.5557,126.9635,1,2022-12-01
중구,남507보1(손기정로 73_봉래초교 정문),37.5557,126.9635,1,2022-12-01
중구,남508(만리재로37길 68,만리동1가 56-30,봉래초교 후문),37.5566,126.9651,1,2022-12-01
중구,남508보1(만리재로37길 68_봉래초교 후문),37.5566,126.9651,1,2022-12-01
중구,남508보2(만리재로37길 68_봉래초교 후문),37.5566,126.9651,1,2022-12-01
중구,남509(만리재로37길 30,만리동1가 54-5,경기여상-손기정공원후문1,37.5570,126.9665,1,2022-12-01
중구,남510(만리재로35길 30,만리동1가 35-10,부흥마트 앞)1,37.5566,126.9676,1,2022-12-01
중구,남510보1(만리재로35길 30,만리동1가 35-10,부흥마트 앞)1,37.5566,126.9676,1,2022-12-01
중구,남510보2(만리재로35길 30,만리동1가 35-10,부흥마트 앞)1,37.5566,126.9676,1,2022-12-01
중구,남510보3(만리재로35길 30,만리동1가 35-10,부흥마트 앞)1,37.5566,126.9676,1,2022-12-01
중구,남511(중림로8길 28,중림동 324-9,홍익빌라 옆)1,37.5575,126.9660,1,2022-12-01
중구,남512(청파로 441-2,중림동 61,중림삼거리 - 교통섬),37.5591,126.9691,1,2022-12-01
중구,남513(중림로 51,중림동 129-23,중림로터리 - 화단),37.5575,126.9681,1,2022-12-01
중구,남513보1(중림로 51,중림동 129-23,중림로터리 - 화단),37.5575,126.9681,1,2022-12-01
중구,남513보2(중림로 51,중림동 129-23,중림로 - 화단),37.5575,126.9681,1,2022-12-01
중구,남513보3(중림로 51,중림동 129-23,중림로  - 화단),37.5575,126.9681,1,2022-12-01
중구,남514(중림로2길 26,중림동 395-2,궁전맨션 사거리),37.5581,126.9634,1,2022-12-01
중구,남514가1(중림로2길 16,중림동 398-16),37.5585,126.9635,1,2022-12-01
중구,남514가2(중림로2길 16,중림동 398-16_궁전맨션사거리 아래),37.5585,126.9635,1,2022-12-01
중구,남514보1(중림로2길 26,중림동 395-2,궁전맨션 사거리),37.5581,126.9634,1,2022-12-01
