개방자치단체코드,관리번호,영업상태명,소재지면적,지번주소,도로명주소,도로명우편번호,사업장명,업태구분명,좌표정보(X),좌표정보(Y),,,,,,,
3010000,3010000-102-2011-00007,영업/정상,98.66,서울특별시 중구 충무로3가 59-11번지 2층 ,서울특별시 중구 수표로2길 5 (충무로3가, 2층),4554,59:59.0,199119.114,451114.4484,,,,,,,
3010000,3010000-102-2012-00001,영업/정상,82.96,서울특별시 중구 충무로3가 33-1 ,서울특별시 중구 충무로 20-1, 지하1층 (충무로3가),4556,40:00.0,199333.5264,451192.1616,,,,,,,
3010000,3010000-102-2012-00002,영업/정상,94.79,서울특별시 중구 초동 53-20번지 지상 3층 ,서울특별시 중구 마른내로2길 25-1 (초동, 지상 3층),4555,59:59.0,199203.7274,451223.1966,,,,,,,
3010000,3010000-102-2012-00003,영업/정상,97.37,서울특별시 중구 초동 107-5번지 지상3층 ,서울특별시 중구 을지로12길 29 (초동),4550,시크릿,룸살롱,199122.2527,451406.2876,,,,,,,
3010000,3010000-102-2012-00004,영업/정상,90.69,서울특별시 중구 북창동 71-2번지 삼영빌딩 3층 ,서울특별시 중구 남대문로1길 30, 북창동동 (북창동, 삼영빌딩 3층),I,197945.5493,451122.4688,,,,,,,
3010000,3010000-102-2012-00005,영업/정상,92.04,서울특별시 중구 광희동1가 182-39 지상2층 ,서울특별시 중구 마른내로 167-42 (광희동1가, 지상2층),4561,40:00.0,200525.4757,451430.6124,,,,,,,
3010000,3010000-102-2012-00006,폐업,275.72,서울특별시 중구 태평로2가 69-3 외1필지(지상1,2,3층) ,서울특별시 중구 세종대로 76 (태평로2가,4526,2022-01-06 9:30,U,275.72,,,,,,
3010000,3010000-102-2013-00001,영업/정상,86.35,서울특별시 중구 충무로3가 59-6 지하1층,서울특별시 중구 수표로2길 15 (충무로3가, 지하1층),4554,07:00.0,199164.3509,451104.739,,,,,,,
3010000,3010000-102-2013-00002,영업/정상,39.6,서울특별시 중구 을지로3가 291-40번지 지상2층 ,서울특별시 중구 충무로 52 (을지로3가, 지상2층),4549,59:59.0,199303.3043,451498.0503,,,,,,,
3010000,3010000-102-2013-00003,폐업,166.28,서울특별시 중구 북창동 134-1번지 지하1층 ,서울특별시 중구 남대문로1길 6 (북창동, 지하1층),4526,59:59.0,197960.9876,451009.7108,,,,,,,
3010000,3010000-102-2014-00001,영업/정상,73.61,서울특별시 중구 충무로3가 51-8 지하1층 ,서울특별시 중구 퇴계로31길 14 (충무로3가, 지하1층),4554,40:00.0,199258.2768,451059.1253,,,,,,,
3010000,3010000-102-2014-00002,영업/정상,523.09,서울특별시 중구 다동 155번지 YG빌딩 지하1층 ,서울특별시 중구 남대문로9길 40 (다동, YG빌딩 지하1층),4522,40:00.0,198193.5344,451650.9558,,,,,,,
3010000,3010000-102-2014-00003,폐업,279.02,서울특별시 중구 을지로1가 32-0번지 2층 ,서울특별시 중구 남대문로9길 51, 2층 (을지로1가),4523,59:59.0,198118.8801,451614.3629,,,,,,,
3010000,3010000-102-2014-00004,폐업,98.5,서울특별시 중구 을지로6가 30-5번지 지상2층 ,서울특별시 중구 을지로 250 (을지로6가, 지상2층),4561,59:59.0,200439.9166,451538.7719,,,,,,,
3010000,3010000-102-2014-00005,영업/정상,74.14,서울특별시 중구 충무로3가 30-19번지 2층 ,서울특별시 중구 충무로 17 (충무로3가, 2층),4555,59:59.0,199301.7995,451171.4689,,,,,,,
3010000,3010000-102-2014-00006,영업/정상,99,서울특별시 중구 충무로3가 25-10 지상2층,서울특별시 중구 수표로6길 27, 2층 (충무로3가),4555,03:00.0,199213.9431,451187.6028,,,,,,,
3010000,3010000-102-2015-00001,영업/정상,78,서울특별시 중구 을지로3가 342-1번지 지상2층 ,서울특별시 중구 을지로 114-3, 2층 (을지로3가),4550,59:59.0,199105.2187,451530.9322,,,,,,,
3010000,3010000-102-2015-00002,영업/정상,36.52,서울특별시 중구 광희동1가 175-2번지 지상3층 ,서울특별시 중구 마른내로 163, 3층 (광희동1가),4561,59:59.0,200477.2503,451376.271,,,,,,,
3010000,3010000-102-2015-00003,영업/정상,92.38,서울특별시 중구 북창동 103-2번지 2층 ,서울특별시 중구 세종대로12길 25 (북창동, 2층),4526,40:00.0,197967.6984,451078.8212,,,,,,,
3010000,3010000-102-2015-00004,영업/정상,52.15,서울특별시 중구 북창동 118 2층,서울특별시 중구 남대문로1길 16 (북창동, 2층),4526,01:00.0,197958.2625,451056.1464,,,,,,,
3010000,3010000-102-2015-00005,폐업,90,서울특별시 중구 북창동 118번지 2층 ,서울특별시 중구 남대문로1길 16 (북창동, 2층),4526,59:59.0,197958.2625,451056.1464,,,,,,,
3010000,3010000-102-2016-00001,영업/정상,87.34,서울특별시 중구 을지로3가 95-4번지 2층 ,서울특별시 중구 충무로9길 12 (을지로3가, 2층),4543,59:59.0,199207.0019,451638.4254,,,,,,,
3010000,3010000-102-2016-00002,영업/정상,80.56,서울특별시 중구 남대문로5가 18-2번지 지하1 ,서울특별시 중구 세종대로2가길 23, 지하1층 (남대문로5가),4527,59:59.0,197704.3304,450666.0782,,,,,,,
3010000,3010000-102-2016-00003,영업/정상,88.8,서울특별시 중구 북창동 20-2번지 2층 ,서울특별시 중구 남대문로1길 25, 2층 (북창동),4526,59:59.0,197922.9157,451101.9005,,,,,,,
3010000,3010000-102-2016-00004,영업/정상,89.32,서울특별시 중구 황학동 740 2층 ,서울특별시 중구 퇴계로 421, 2층 (황학동),4576,40:00.0,201557.1396,451515.1247,,,,,,,
3010000,3010000-102-2017-00001,영업/정상,85.95,서울특별시 중구 충무로3가 56-5 2층,서울특별시 중구 수표로6길 24 (충무로3가, 2층),4554,06:00.0,199192.9453,451165.0011,,,,,,,
3010000,3010000-102-2017-00002,영업/정상,98.64,서울특별시 중구 초동 17-2번지 태창빌딩 ,서울특별시 중구 충무로4길 5, 태창빌딩 지하1층 (초동),4549,59:59.0,199327.2686,451427.9924,,,,,,,
3010000,3010000-102-2018-00001,영업/정상,51.2,서울특별시 중구 명동1가 45-1번지 ,서울특별시 중구 명동7길 18, 3층 (명동1가),4534,20:08.0,198556.1416,451362.7705,,,,,,,
3010000,3010000-102-2019-00001,폐업,129.32,서울특별시 중구 태평로2가 69-3 청남빌딩 ,서울특별시 중구 세종대로 76, 청남빌딩 4층 (태평로2가),4526,40:00.0,197894.9324,451176.2834,,,,,,,
3010000,3010000-102-2020-00001,폐업,81.08,서울특별시 중구 수표동 35-16 ,서울특별시 중구 수표로 68, 2층 (수표동),4543,40:00.0,199030.8062,451659.587,,,,,,,
3010000,3010000-102-2020-00002,영업/정상,83.7,서울특별시 중구 황학동 371-38 신라여관 ,서울특별시 중구 퇴계로83길 12-16, 2층 (황학동),4576,23:16.0,201596.0808,451564.7778,,,,,,,
3010000,3010000-102-2021-00001,영업/정상,85.95,서울특별시 중구 충무로3가 28-2 ,서울특별시 중구 수표로6길 37-1, 2층 (충무로3가),4555,23:03.0,199268.7785,451180.5365,,,,,,,
3010000,3010000-102-2022-00001,영업/정상,389.88,서울특별시 중구 북창동 122,서울특별시 중구 남대문로1길 8-1, 지하1-2층 (북창동),4526,05:00.0,197959.8106,451024.3296,,,,,,,
3010000,3010000-102-2022-00002,영업/정상,391.17,서울특별시 중구 충무로4가 125-3 일흥빌딩,서울특별시 중구 퇴계로 213, 일흥빌딩 지하1층 (충무로4가),4557,06:00.0,199532.0845,451067.1947,,,,,,,
3010000,3010000-102-2022-00003,영업/정상,98.35,서울특별시 중구 을지로6가 23,서울특별시 중구 을지로 254, 지하1층 B102호 (을지로6가),4561,03:00.0,200488.7712,451524.8783,,,,,,,
3010000,3010000-102-2022-00005,영업/정상,193.75,서울특별시 중구 광희동1가 145-2,서울특별시 중구 을지로44길 18-4, 동대문디플레이스 지하2층 (광희동1가),4561,00:00.0,200488.5942,451461.8204,,,,,,,
