,Unnamed: 0,노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,고가도로,지하철네트워크,교량,터널,육교,횡단보도,"공원,녹지",건물내,행정동코드,CCTV_100m,숙박업소_100m,유흥업소_100m,경찰서_500m,비아파트_25m,취약계층_평균(생활인구),CCTV_100m_std,숙박업소_100m_std,유흥업소_100m_std,경찰서_500m_std,비아파트_25m_std,취약계층_평균(생활인구)_std,범죄종합점수,geometry,수요충족여부
4163,4163,NODE,POINT(126.97684598883095 37.5644972090935),23049,0,,0,,,,,1114000000,중구,1114011400,태평로2가,,,,,0,0,,,11140520,1,1,0,2,0,945.725963,0.1,0.066666667,0,0.5,0,0.655794474,-0.007237401,POINT (126.97684598883095 37.5644972090935),0
4164,4164,NODE,POINT(127.01064826090737 37.564623773819676),21806,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,2,1,2,10,871.0517579,0.3,0.133333333,0.047619048,0.5,0.333333333,0.577369307,0.066327794,POINT (127.01064826090737 37.564623773819676),0
4165,4165,NODE,POINT(126.97997767326557 37.561273241419926),5999,2,,0,,,,,1114000000,중구,1114011600,남대문로3가,,,,,0,0,,,11140540,1,5,0,3,0,1016.201138,0.1,0.333333333,0,0.75,0,0.72980969,-0.034895496,POINT (126.97997767326557 37.561273241419926),1
4166,4166,NODE,POINT(126.98025651215643 37.561346521392366),5998,0,,0,,,,,1114000000,중구,1114011600,남대문로3가,,,,,0,0,,,11140540,4,7,0,2,0,1016.201138,0.4,0.466666667,0,0.5,0,0.72980969,0.009071171,POINT (126.98025651215643 37.561346521392366),1
4167,4167,NODE,POINT(126.9773531135226 37.56075327043968),5996,0,,0,,,,,1114000000,중구,1114011700,남대문로4가,,,,,0,0,,,11140540,1,3,1,3,1,1016.201138,0.1,0.2,0.047619048,0.75,0.033333333,0.72980969,-0.023976448,POINT (126.9773531135226 37.56075327043968),1
4168,4168,NODE,POINT(126.97805180304906 37.560373506080595),5995,0,,0,,,,,1114000000,중구,1114011600,남대문로3가,,,,,0,0,,,11140540,1,0,0,3,11,1016.201138,0.1,0,0,0.75,0.366666667,0.72980969,0.038404504,POINT (126.97805180304906 37.560373506080595),0
4169,4169,NODE,POINT(126.97820700050922 37.56051542381543),5994,0,,0,,,,,1114000000,중구,1114011600,남대문로3가,,,,,0,0,,,11140540,2,0,0,3,11,1016.201138,0.2,0,0,0.75,0.366666667,0.72980969,0.031004504,POINT (126.97820700050922 37.56051542381543),0
4170,4170,NODE,POINT(126.97836217870325 37.56072599729763),5993,0,,0,,,,,1114000000,중구,1114011600,남대문로3가,,,,,0,0,,,11140540,2,0,0,3,1,1016.201138,0.2,0,0,0.75,0.033333333,0.72980969,-0.055328829,POINT (126.97836217870325 37.56072599729763),1
4171,4171,NODE,POINT(126.97856923486654 37.56048116214129),5992,0,,0,,,,,1114000000,중구,1114011200,남창동,,,,,0,0,,,11140540,1,0,0,3,7,1016.201138,0.1,0,0,0.75,0.233333333,0.72980969,0.003871171,POINT (126.97856923486654 37.56048116214129),1
4172,4172,NODE,POINT(126.9786410995528 37.56049948341998),5991,0,,0,,,,,1114000000,중구,1114011200,남창동,,,,,0,0,,,11140540,1,0,0,3,6,1016.201138,0.1,0,0,0.75,0.2,0.72980969,-0.004762162,POINT (126.9786410995528 37.56049948341998),1
4173,4173,NODE,POINT(126.9763774566834 37.56656027568954),5990,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,1,0,4,2,0,945.725963,0.1,0,0.19047619,0.5,0,0.655794474,0.03223879,POINT (126.9763774566834 37.56656027568954),0
4174,4174,NODE,POINT(126.97618227815961 37.5655441292222),5989,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,0,1,0,2,2,945.725963,0,0.066666667,0,0.5,0.066666667,0.655794474,0.017429266,POINT (126.97618227815961 37.5655441292222),0
4175,4175,NODE,POINT(126.97627129980158 37.56586911840555),5988,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,0,1,0,2,1,945.725963,0,0.066666667,0,0.5,0.033333333,0.655794474,0.008795933,POINT (126.97627129980158 37.56586911840555),0
4176,4176,NODE,POINT(126.9763746770589 37.56625818921145),5987,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,1,1,4,2,0,945.725963,0.1,0.066666667,0.19047619,0.5,0,0.655794474,0.036572123,POINT (126.9763746770589 37.56625818921145),0
4177,4177,NODE,POINT(126.97649565577527 37.56553274937677),5986,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,0,1,0,2,0,945.725963,0,0.066666667,0,0.5,0,0.655794474,0.000162599,POINT (126.97649565577527 37.56553274937677),0
4178,4178,NODE,POINT(126.97640644806319 37.56579591253322),5985,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,0,1,0,2,1,945.725963,0,0.066666667,0,0.5,0.033333333,0.655794474,0.008795933,POINT (126.97640644806319 37.56579591253322),0
4179,4179,NODE,POINT(126.9767370532164 37.56586005697723),5984,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,0,1,0,2,0,945.725963,0,0.066666667,0,0.5,0,0.655794474,0.000162599,POINT (126.9767370532164 37.56586005697723),0
4180,4180,NODE,POINT(126.98959178264225 37.566789888894114),23069,0,,0,,,,,1114000000,중구,1114011000,수표동,,,,,0,0,,,11140550,1,2,2,2,0,1273.468637,0.1,0.133333333,0.095238095,0.5,0,1,0.077171429,POINT (126.98959178264225 37.566789888894114),0
4181,4181,NODE,POINT(126.97620534214501 37.56534274322531),5983,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,0,1,0,2,3,945.725963,0,0.066666667,0,0.5,0.1,0.655794474,0.026062599,POINT (126.97620534214501 37.56534274322531),0
4182,4182,NODE,POINT(126.97629454784763 37.56508644579087),5982,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,0,1,0,2,10,945.725963,0,0.066666667,0,0.5,0.333333333,0.655794474,0.086495933,POINT (126.97629454784763 37.56508644579087),0
4183,4183,NODE,POINT(126.97441979130433 37.56588703999864),5755,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,0,0,0,1,0,945.725963,0,0,0,0.25,0,0.655794474,0.053329266,POINT (126.97441979130433 37.56588703999864),0
4184,4184,NODE,POINT(126.97655895791675 37.56536569926612),5981,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,0,1,0,2,0,945.725963,0,0.066666667,0,0.5,0,0.655794474,0.000162599,POINT (126.97655895791675 37.56536569926612),0
4185,4185,NODE,POINT(126.97644692936485 37.565061302456364),5980,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,1,2,0,2,8,945.725963,0.1,0.133333333,0,0.5,0.266666667,0.655794474,0.066162599,POINT (126.97644692936485 37.565061302456364),0
4186,4186,NODE,POINT(126.97693550003488 37.56502848072575),5979,0,,0,,,,,1114000000,중구,1114016700,정동,,,,,0,0,,,11140520,1,2,0,2,0,945.725963,0.1,0.133333333,0,0.5,0,0.655794474,-0.002904067,POINT (126.97693550003488 37.56502848072575),1
4187,4187,NODE,POINT(126.980122683013 37.567319563627784),5978,0,,0,,,,,1114000000,중구,1114010200,다동,,,,,0,0,,,11140550,1,0,1,2,0,1273.468637,0.1,0,0.047619048,0.5,0,1,0.057552381,POINT (126.980122683013 37.567319563627784),0
4188,4188,NODE,POINT(126.97985541959338 37.566884697730416),5977,0,,0,,,,,1114000000,중구,1114010400,을지로1가,,,,,0,0,,,11140550,1,2,1,2,0,1273.468637,0.1,0.133333333,0.047619048,0.5,0,1,0.066219048,POINT (126.97985541959338 37.566884697730416),1
4189,4189,NODE,POINT(126.97911998358923 37.56482489300848),5974,0,,0,,,,,1114000000,중구,1114011100,소공동,,,,,0,0,,,11140520,2,2,0,3,0,945.725963,0.2,0.133333333,0,0.75,0,0.655794474,-0.067804067,POINT (126.97911998358923 37.56482489300848),0
4190,4190,NODE,POINT(126.97893030690328 37.5645731209682),5973,0,,0,,,,,1114000000,중구,1114011100,소공동,,,,,0,0,,,11140520,0,2,0,3,0,945.725963,0,0.133333333,0,0.75,0,0.655794474,-0.053004067,POINT (126.97893030690328 37.5645731209682),0
4191,4191,NODE,POINT(126.97940472656464 37.56438325665154),5972,0,,0,,,,,1114000000,중구,1114011100,소공동,,,,,0,0,,,11140520,0,2,0,3,0,945.725963,0,0.133333333,0,0.75,0,0.655794474,-0.053004067,POINT (126.97940472656464 37.56438325665154),0
4192,4192,NODE,POINT(126.9795139645032 37.5644198921449),5971,0,,0,,,,,1114000000,중구,1114011100,소공동,,,,,0,0,,,11140520,0,2,0,4,0,945.725963,0,0.133333333,0,1,0,0.655794474,-0.110504067,POINT (126.9795139645032 37.5644198921449),0
4193,4193,NODE,POINT(126.97956291864047 37.56412696871827),5970,0,,0,,,,,1114000000,중구,1114011100,소공동,,,,,0,0,,,11140520,0,2,0,4,0,945.725963,0,0.133333333,0,1,0,0.655794474,-0.110504067,POINT (126.97956291864047 37.56412696871827),0
4194,4194,NODE,POINT(126.97882949506185 37.56523906525294),5961,2,,0,,,,,1114000000,중구,1114011100,소공동,,,,,0,0,,,11140520,3,1,0,3,0,945.725963,0.3,0.066666667,0,0.75,0,0.655794474,-0.079537401,POINT (126.97882949506185 37.56523906525294),0
4195,4195,NODE,POINT(126.9773641059351 37.56242847766999),6043,0,,0,,,,,1114000000,중구,1114011300,북창동,,,,,0,0,,,11140520,2,0,0,2,0,945.725963,0.2,0,0,0.5,0,0.655794474,-0.018970734,POINT (126.9773641059351 37.56242847766999),0
4196,4196,NODE,POINT(126.97738140290187 37.562270572325744),6042,0,,0,,,,,1114000000,중구,1114011300,북창동,,,,,0,0,,,11140520,2,0,0,2,0,945.725963,0.2,0,0,0.5,0,0.655794474,-0.018970734,POINT (126.97738140290187 37.562270572325744),0
4197,4197,NODE,POINT(127.01461343084031 37.56045588464016),8714,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,1,871.0517579,0.2,0,0,0.25,0.033333333,0.577369307,0.033908746,POINT (127.01461343084031 37.56045588464016),0
4198,4198,NODE,POINT(127.01485493093949 37.560542818719625),8715,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.01485493093949 37.560542818719625),1
4199,4199,NODE,POINT(127.01468820068547 37.56058403315578),8716,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.01468820068547 37.56058403315578),1
4200,4200,NODE,POINT(127.01501316197984 37.56112637434178),8718,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,2,0,871.0517579,0.1,0,0,0.5,0,0.577369307,-0.024824587,POINT (127.01501316197984 37.56112637434178),1
4201,4201,NODE,POINT(127.01454747428544 37.56129807252176),8719,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,1,0,2,2,871.0517579,0.1,0.066666667,0,0.5,0.066666667,0.577369307,-0.003224587,POINT (127.01454747428544 37.56129807252176),0
4202,4202,NODE,POINT(127.01429738261666 37.56139422140368),8723,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,1,0,2,9,871.0517579,0.1,0.066666667,0,0.5,0.3,0.577369307,0.057208746,POINT (127.01429738261666 37.56139422140368),0
4203,4203,NODE,POINT(127.01393216520981 37.560783227071575),8724,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,16,871.0517579,0.2,0,0,0.25,0.533333333,0.577369307,0.163408746,POINT (127.01393216520981 37.560783227071575),0
4204,4204,NODE,POINT(127.01552484029936 37.56093407149496),8726,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,0,0,1,0,871.0517579,0.3,0,0,0.25,0,0.577369307,0.017875413,POINT (127.01552484029936 37.56093407149496),0
4205,4205,NODE,POINT(127.01597347886698 37.56171897802793),8727,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.01597347886698 37.56171897802793),1
4206,4206,NODE,POINT(127.01546179396932 37.56189984013725),8728,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,1,0,1,0,871.0517579,0.1,0.066666667,0,0.25,0,0.577369307,0.037008746,POINT (127.01546179396932 37.56189984013725),0
4207,4207,NODE,POINT(126.97739006276919 37.562153858885786),6041,0,,0,,,,,1114000000,중구,1114011300,북창동,,,,,0,0,,,11140520,2,0,0,2,0,945.725963,0.2,0,0,0.5,0,0.655794474,-0.018970734,POINT (126.97739006276919 37.562153858885786),0
4208,4208,NODE,POINT(127.01598520903171 37.56279916323822),8730,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,1,0,871.0517579,0.1,0,0,0.25,0,0.577369307,0.032675413,POINT (127.01598520903171 37.56279916323822),1
4209,4209,NODE,POINT(127.01629005155397 37.56327971309081),8731,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,1,0,871.0517579,0,0,0,0.25,0,0.577369307,0.040075413,POINT (127.01629005155397 37.56327971309081),0
4210,4210,NODE,POINT(127.01580997738563 37.56344455258015),8732,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,1,0,871.0517579,0,0,0,0.25,0,0.577369307,0.040075413,POINT (127.01580997738563 37.56344455258015),0
4211,4211,NODE,POINT(127.01537582169324 37.56322948801201),8735,0,,0,,,,,1114000000,중구,1114016400,무학동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.01537582169324 37.56322948801201),0
4212,4212,NODE,POINT(127.01491013724977 37.563478997612236),8736,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.01491013724977 37.563478997612236),2
4213,4213,NODE,POINT(127.01422308553839 37.563753706079524),8737,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,1,871.0517579,0.2,0,0,0.25,0.033333333,0.577369307,0.033908746,POINT (127.01422308553839 37.563753706079524),0
4214,4214,NODE,POINT(127.01415692248254 37.563543169196514),8738,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,0,0,1,0,871.0517579,0.3,0,0,0.25,0,0.577369307,0.017875413,POINT (127.01415692248254 37.563543169196514),2
4215,4215,NODE,POINT(127.01412237383138 37.56327999227967),8739,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,0,0,1,0,871.0517579,0.4,0,0,0.25,0,0.577369307,0.010475413,POINT (127.01412237383138 37.56327999227967),1
4216,4216,NODE,POINT(127.0140073172499 37.56295732311203),8740,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,0,0,1,0,871.0517579,0.4,0,0,0.25,0,0.577369307,0.010475413,POINT (127.0140073172499 37.56295732311203),0
4217,4217,NODE,POINT(127.01473738062387 37.562149382711226),8743,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,1,0,1,3,871.0517579,0.2,0.066666667,0,0.25,0.1,0.577369307,0.055508746,POINT (127.01473738062387 37.562149382711226),0
4218,4218,NODE,POINT(127.0149042857571 37.56296865594264),8744,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.0149042857571 37.56296865594264),0
4219,4219,NODE,POINT(127.01463397203088 37.56259108211701),8745,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,1,0,1,0,871.0517579,0.4,0.066666667,0,0.25,0,0.577369307,0.014808746,POINT (127.01463397203088 37.56259108211701),0
4220,4220,NODE,POINT(127.01455357562084 37.563106011558084),8746,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,0,0,1,0,871.0517579,0.4,0,0,0.25,0,0.577369307,0.010475413,POINT (127.01455357562084 37.563106011558084),1
4221,4221,NODE,POINT(127.01436952855725 37.56282683330992),8747,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,5,1,0,1,0,871.0517579,0.5,0.066666667,0,0.25,0,0.577369307,0.007408746,POINT (127.01436952855725 37.56282683330992),0
4222,4222,NODE,POINT(127.01437804854335 37.562282161837295),8748,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,1,0,1,0,871.0517579,0.4,0.066666667,0,0.25,0,0.577369307,0.014808746,POINT (127.01437804854335 37.562282161837295),2
4223,4223,NODE,POINT(127.0142228171007 37.562341682454154),8749,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,1,0,1,0,871.0517579,0.4,0.066666667,0,0.25,0,0.577369307,0.014808746,POINT (127.0142228171007 37.562341682454154),2
4224,4224,NODE,POINT(127.01395547186877 37.562435544141024),8750,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,1,0,1,0,871.0517579,0.4,0.066666667,0,0.25,0,0.577369307,0.014808746,POINT (127.01395547186877 37.562435544141024),0
4225,4225,NODE,POINT(127.01455908003028 37.56184503014899),8751,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,1,0,1,25,871.0517579,0.1,0.066666667,0,0.25,0.833333333,0.577369307,0.25284208,POINT (127.01455908003028 37.56184503014899),0
4226,4226,NODE,POINT(127.01426585677586 37.561904567762376),8752,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,1,0,1,26,871.0517579,0.4,0.066666667,0,0.25,0.866666667,0.577369307,0.239275413,POINT (127.01426585677586 37.561904567762376),0
4227,4227,NODE,POINT(127.01423709084347 37.5618130299742),8753,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,1,0,1,29,871.0517579,0.3,0.066666667,0,0.25,0.966666667,0.577369307,0.272575413,POINT (127.01423709084347 37.5618130299742),0
4228,4228,NODE,POINT(127.01410487243707 37.56194349213963),8754,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,1,0,1,25,871.0517579,0.4,0.066666667,0,0.25,0.833333333,0.577369307,0.23064208,POINT (127.01410487243707 37.56194349213963),0
4229,4229,NODE,POINT(127.01421126937662 37.56208765686223),8755,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,1,0,1,10,871.0517579,0.3,0.066666667,0,0.25,0.333333333,0.577369307,0.10854208,POINT (127.01421126937662 37.56208765686223),2
4230,4230,NODE,POINT(127.01385768129863 37.56219297133794),8756,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,1,0,1,7,871.0517579,0.3,0.066666667,0,0.25,0.233333333,0.577369307,0.08264208,POINT (127.01385768129863 37.56219297133794),0
4231,4231,NODE,POINT(127.01388931583108 37.56225246943631),8757,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,1,0,1,3,871.0517579,0.4,0.066666667,0,0.25,0.1,0.577369307,0.040708746,POINT (127.01388931583108 37.56225246943631),0
4232,4232,NODE,POINT(127.01363633941826 37.56231657780346),8758,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,1,0,1,3,871.0517579,0.1,0.066666667,0,0.25,0.1,0.577369307,0.062908746,POINT (127.01363633941826 37.56231657780346),0
4233,4233,NODE,POINT(127.0139438094525 37.56156132650192),8759,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,1,0,2,12,871.0517579,0.3,0.066666667,0,0.5,0.4,0.577369307,0.068308746,POINT (127.0139438094525 37.56156132650192),0
4234,4234,NODE,POINT(127.01410766055375 37.56148349696124),8760,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,1,0,2,11,871.0517579,0.1,0.066666667,0,0.5,0.366666667,0.577369307,0.074475413,POINT (127.01410766055375 37.56148349696124),0
4235,4235,NODE,POINT(127.01405879308679 37.56150867663847),8761,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,1,0,2,10,871.0517579,0.2,0.066666667,0,0.5,0.333333333,0.577369307,0.05844208,POINT (127.01405879308679 37.56150867663847),0
4236,4236,NODE,POINT(127.01419106593218 37.56166885802706),8762,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,1,0,2,24,871.0517579,0.2,0.066666667,0,0.5,0.8,0.577369307,0.179308746,POINT (127.01419106593218 37.56166885802706),0
4237,4237,NODE,POINT(127.01369377811943 37.56199617675975),8763,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,1,0,1,14,871.0517579,0.4,0.066666667,0,0.25,0.466666667,0.577369307,0.135675413,POINT (127.01369377811943 37.56199617675975),0
4238,4238,NODE,POINT(127.01377410426323 37.561073889165414),8765,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,2,12,871.0517579,0.2,0,0,0.5,0.4,0.577369307,0.071375413,POINT (127.01377410426323 37.561073889165414),0
4239,4239,NODE,POINT(127.01398392972223 37.560879339292185),8766,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,2,11,871.0517579,0,0,0,0.5,0.366666667,0.577369307,0.07754208,POINT (127.01398392972223 37.560879339292185),0
4240,4240,NODE,POINT(127.01362458114929 37.56089540103017),8767,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,0,0,2,18,871.0517579,0.3,0,0,0.5,0.6,0.577369307,0.115775413,POINT (127.01362458114929 37.56089540103017),1
4241,4241,NODE,POINT(127.01331124449685 37.56099613217484),8768,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,0,0,2,12,871.0517579,0.4,0,0,0.5,0.4,0.577369307,0.056575413,POINT (127.01331124449685 37.56099613217484),1
4242,4242,NODE,POINT(127.01303232472158 37.560636863780395),8769,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,0,0,1,10,871.0517579,0.4,0,0,0.25,0.333333333,0.577369307,0.096808746,POINT (127.01303232472158 37.560636863780395),0
4243,4243,NODE,POINT(127.01386332119382 37.56160024101785),8771,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,1,0,2,14,871.0517579,0.3,0.066666667,0,0.5,0.466666667,0.577369307,0.085575413,POINT (127.01386332119382 37.56160024101785),0
4244,4244,NODE,POINT(127.01353269269897 37.561478987200594),8772,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,0,0,2,9,871.0517579,0.3,0,0,0.5,0.3,0.577369307,0.038075413,POINT (127.01353269269897 37.561478987200594),1
4245,4245,NODE,POINT(127.01334872122662 37.56157970353626),8773,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,4,0,0,2,6,871.0517579,0.4,0,0,0.5,0.2,0.577369307,0.004775413,POINT (127.01334872122662 37.56157970353626),1
4246,4246,NODE,POINT(127.01351837393246 37.56178565207554),8774,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,5,0,0,2,5,871.0517579,0.5,0,0,0.5,0.166666667,0.577369307,-0.01125792,POINT (127.01351837393246 37.56178565207554),0
4247,4247,NODE,POINT(127.0133055868415 37.56151334098781),8775,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,0,0,2,8,871.0517579,0.3,0,0,0.5,0.266666667,0.577369307,0.02944208,POINT (127.0133055868415 37.56151334098781),1
